CALLE;NUMERO;M2;DOLARES;U_S_M2;PESOS;PESOS_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
BONIFACIO, JOSE;1400;140;315000;2250.0;;0.0;4;30;FRENTE;;;4;SI;;CABALLITO;6;-58.446501407279847;-34.628728736861085
BONIFACIO, JOSE;1400;160;225000;1406.3;;0.0;3;0;CONTRAFRENTE;;;;;;CABALLITO;6;-58.446501407279847;-34.628728736861085
BONIFACIO, JOSE;1400;166;210000;1265.1;;0.0;3;0;CONTRAFRENTE;;;1;SI;BALCON;CABALLITO;6;-58.446501407279847;-34.628728736861085
BONIFACIO, JOSE;1500;85;205000;2411.8;;0.0;3;0;FRENTE;SI;;2;;;CABALLITO;6;-58.44795381573482;-34.628953001246302
BONIFACIO, JOSE;1500;96;285000;2968.8;;0.0;4;6;FRENTE;;SI;;SI;BALCON;CABALLITO;6;-58.44795381573482;-34.628953001246302
BONIFACIO, JOSE;1600;39;80000;2051.3;;0.0;1;0;FRENTE;;;;;;CABALLITO;6;-58.449855731517694;-34.629272572776294
BONIFACIO, JOSE;1600;45;92000;2044.4;;0.0;2;0;;;;1;SI;;CABALLITO;6;-58.449855731517694;-34.629272572776294
BONIFACIO, JOSE;1600;55;105000;1909.1;;0.0;2;2;FRENTE;;;;;;CABALLITO;6;-58.449855731517694;-34.629272572776294
BONIFACIO, JOSE;1700;34;83500;2455.9;;0.0;1;3;FRENTE;;;;;;FLORES;7;-58.452042594916477;-34.629649942900507
BONIFACIO, JOSE;1700;128;205000;1601.6;;0.0;4;0;;;;;;;FLORES;7;-58.452042594916477;-34.629649942900507
BONIFACIO, JOSE;1700;160;345000;2156.3;;0.0;4;35;FRENTE;SI;SI;2;SI;TERRAZA;FLORES;7;-58.452042594916477;-34.629649942900507
BONIFACIO, JOSE;1900;37;74000;2000.0;;0.0;1;0;FRENTE;;;;;BALCON;FLORES;7;-58.454844491985625;-34.630539996361207
BONIFACIO, JOSE;1900;47;115000;2446.8;;0.0;2;0;FRENTE;;;;;BALCON;FLORES;7;-58.454844491985625;-34.630539996361207
BONIFACIO, JOSE;1900;70;114900;1641.4;;0.0;3;30;FRENTE;;;;;;FLORES;7;-58.454844491985625;-34.630539996361207
BONIFACIO, JOSE;1900;150;299000;1993.3;;0.0;4;35;FRENTE;;;2;SI;;FLORES;7;-58.454844491985625;-34.630539996361207
BONIFACIO, JOSE;2000;39;87000;2230.8;;0.0;2;58;CONTRAFRENTE;;;;;;FLORES;7;-58.455915665728469;-34.630888541737569
BONIFACIO, JOSE;2100;45;80000;1777.8;;0.0;2;40;CONTRAFRENTE;;;;;BALCON;FLORES;7;-58.456983866301222;-34.631229438244191
BONIFACIO, JOSE;2200;39;118196;3030.7;760000;19487.2;1;0;CONTRAFRENTE;;;;;;FLORES;7;-58.458167691690818;-34.63160619636821
BONIFACIO, JOSE;2200;47;95000;2021.3;;0.0;2;0;FRENTE;;;;;;FLORES;7;-58.458167691690818;-34.63160619636821
BONIFACIO, JOSE;2200;120;245000;2041.7;;0.0;4;0;;;;;;;FLORES;7;-58.458167691690818;-34.63160619636821
BONIFACIO, JOSE;2700;47;70641;1503.0;;0.0;2;0;FRENTE;;;;;BALCON;FLORES;7;-58.465201560143612;-34.633751723959875
BONIFACIO, JOSE;2700;50;92000;1840.0;;0.0;3;40;CONTRAFRENTE;;;;;TERRAZA;FLORES;7;-58.465201560143612;-34.633751723959875
BONIFACIO, JOSE;2700;66;137000;2075.8;;0.0;3;5;CONTRAFRENTE;;SI;2;SI;BALCON;FLORES;7;-58.465201560143612;-34.633751723959875
BONIFACIO, JOSE;2800;55;85000;1545.5;;0.0;2;40;FRENTE;;;;;BALCON;FLORES;7;-58.466590805844945;-34.634176768161723
BONIFACIO, JOSE;2800;67;82900;1237.3;;0.0;3;40;FRENTE;;;;;;FLORES;7;-58.466590805844945;-34.634176768161723
BONIFACIO, JOSE;2900;35;68000;1942.9;;0.0;1;0;;;;;;;FLORES;7;-58.467894568514794;-34.634583966550835
BONIFACIO, JOSE;2900;40;92000;2300.0;;0.0;2;3;FRENTE;;;;;TERRAZA;FLORES;7;-58.467894568514794;-34.634583966550835
BONIFACIO, JOSE;2900;50;109000;2180.0;;0.0;3;25;LATERAL;;SI;;;BALCON;FLORES;7;-58.467894568514794;-34.634583966550835
BONIFACIO, JOSE;2900;135;280000;2074.1;;0.0;4;0;FRENTE;;;3;;;FLORES;7;-58.467894568514794;-34.634583966550835
BONIFACIO, JOSE;3000;34;56900;1673.5;;0.0;2;0;;;;;;;FLORES;7;-58.469394439651595;-34.635050974789223
BONIFACIO, JOSE;3600;50;90000;1800.0;;0.0;2;0;CONTRAFRENTE;;;;SI;BALCON;FLORESTA;10;-58.475832843631792;-34.637250536837094
BONIFACIO, JOSE;3700;37;96423;2606.0;620000;16756.8;1;0;FRENTE;;;1;SI;BALCON;FLORESTA;10;-58.476799627504882;-34.637598293232593
BONIFACIO, JOSE;3700;40;63500;1587.5;;0.0;1;0;;;;;;;FLORESTA;10;-58.476799627504882;-34.637598293232593
BONIFACIO, JOSE;3900;43;73500;1709.3;;0.0;2;0;FRENTE;;;;SI;BALCON;PARQUE AVELLANEDA;9;-58.47898165694977;-34.638531608447472
BONORINO, ESTEBAN, Cnel.;100;55;80000;1454.5;;0.0;2;50;;;;;;;FLORES;7;-58.459166735654804;-34.629105969391624
BONORINO, ESTEBAN, Cnel.;100;60;120000;2000.0;;0.0;3;0;FRENTE;;;;;;FLORES;7;-58.459166735654804;-34.629105969391624
BONORINO, ESTEBAN, Cnel.;100;68;149900;2204.4;;0.0;3;2;CONTRAFRENTE;;SI;;;BALCON;FLORES;7;-58.459166735654804;-34.629105969391624
BONORINO, ESTEBAN, Cnel.;100;71;152900;2153.5;;0.0;2;2;CONTRAFRENTE;;;;;;FLORES;7;-58.459166735654804;-34.629105969391624
BONORINO, ESTEBAN, Cnel.;200;75;120900;1612.0;;0.0;3;40;FRENTE;;;2;;BALCON;FLORES;7;-58.458611044203849;-34.6302985079748
BONORINO, ESTEBAN, Cnel.;200;80;123000;1537.5;;0.0;3;40;FRENTE;;;2;;;FLORES;7;-58.458611044203849;-34.6302985079748
BONORINO, ESTEBAN, Cnel.;200;95;136000;1431.6;;0.0;0;0;;;;;;;FLORES;7;-58.458611044203849;-34.6302985079748
BONORINO, ESTEBAN, Cnel.;300;57;105000;1842.1;;0.0;3;50;FRENTE;;;;;;FLORES;7;-58.458089272023898;-34.631403186338261
BONORINO, ESTEBAN, Cnel.;400;46;105754;2299.0;680000;14782.6;3;35;CONTRAFRENTE;;;;SI;;FLORES;7;-58.457577589915019;-34.632491980204712
BONORINO, ESTEBAN, Cnel.;600;75;122000;1626.7;;0.0;4;0;;;;;;;FLORES;7;-58.456624993645207;-34.634520530048086
BONORINO, ESTEBAN, Cnel.;1000;45;85000;1888.9;;0.0;2;0;FRENTE;;;;SI;;FLORES;7;-58.453554027209059;-34.638625263869294
BONORINO, ESTEBAN, Cnel.;1000;53;88000;1660.4;;0.0;2;0;FRENTE;;;;;TERRAZA;FLORES;7;-58.453554027209059;-34.638625263869294
BONPLAND;1300;37;80000;2162.2;;0.0;1;4;;;;1;;;CHACARITA;15;-58.441533410343418;-34.586702880899949
BONPLAND;1400;34;95000;2794.1;;0.0;1;0;FRENTE;;SI;1;;;PALERMO;14;-58.44051539978215;-34.585917934953159
BONPLAND;1400;38;90000;2368.4;;0.0;1;0;CONTRAFRENTE;;;1;;;PALERMO;14;-58.44051539978215;-34.585917934953159
BONPLAND;1400;76;158000;2078.9;;0.0;2;5;FRENTE;;SI;2;;;PALERMO;14;-58.44051539978215;-34.585917934953159
BONPLAND;1600;44;96900;2202.3;;0.0;3;30;CONTRAFRENTE;;;1;SI;;PALERMO;14;-58.438381792729416;-34.584063249831154
BONPLAND;1600;90;210000;2333.3;;0.0;4;35;FRENTE;;;2;SI;BALCON;PALERMO;14;-58.438381792729416;-34.584063249831154
BONPLAND;1700;28;67500;2410.7;;0.0;1;40;FRENTE;;;1;;BALCON;PALERMO;14;-58.437480678189203;-34.583276793058282
BONPLAND;2000;33;136081;4123.7;875000;26515.2;1;0;CONTRAFRENTE;;;1;;PATIO;PALERMO;14;-58.434656463641204;-34.580811876475607
BONPLAND;2100;44;115000;2613.6;;0.0;2;11;FRENTE;;;1;SI;BALCON;PALERMO;14;-58.433735859678869;-34.580008324166101
BONPLAND;2200;34;80000;2352.9;;0.0;2;0;;;;1;;;PALERMO;14;-58.433109387056021;-34.579461496820599
BONPLAND;2200;38;99000;2605.3;;0.0;1;0;;;SI;1;;;PALERMO;14;-58.433109387056021;-34.579461496820599
BONPLAND;2200;50;155000;3100.0;;0.0;2;15;FRENTE;;;1;;BALCON;PALERMO;14;-58.433109387056021;-34.579461496820599
BONPLAND;2200;60;170000;2833.3;;0.0;3;23;;;;1;;;PALERMO;14;-58.433109387056021;-34.579461496820599
BONPLAND;2200;75;159000;2120.0;;0.0;3;16;CONTRAFRENTE;SI;;1;SI;BALCON;PALERMO;14;-58.433109387056021;-34.579461496820599
BONPLAND;2200;142;420000;2957.7;;0.0;4;6;FRENTE;;SI;3;SI;BALCON;PALERMO;14;-58.433109387056021;-34.579461496820599
BONPLAND;2300;36;79000;2194.4;;0.0;2;38;LATERAL;;;1;;;PALERMO;14;-58.432101079272279;-34.578581332554023
BONPLAND;2400;33;81000;2454.5;;0.0;1;0;CONTRAFRENTE;;;1;;;PALERMO;14;-58.431117745294344;-34.577723007067128
BONPLAND;2400;90;198000;2200.0;;0.0;4;8;FRENTE;;;2;SI;TERRAZA;PALERMO;14;-58.431117745294344;-34.577723007067128
BORDABEHERE ENZO;2900;46;85000;1847.8;;0.0;2;0;;;;1;;;VILLA DEL PARQUE;11;-58.480278090959459;-34.600118419592668
BORGES, JORGE LUIS;1700;28;79000;2821.4;;0.0;1;30;FRENTE;;;1;;BALCON;PALERMO;14;-58.429262763128968;-34.587952313896594
BORGES, JORGE LUIS;1700;35;95000;2714.3;;0.0;2;40;FRENTE;;;1;;BALCON;PALERMO;14;-58.429262763128968;-34.587952313896594
BORGES, JORGE LUIS;1800;90;198000;2200.0;;0.0;2;0;FRENTE;;;1;;TERRAZA;PALERMO;14;-58.428270170610752;-34.587307427575787
BORGES, JORGE LUIS;2000;77;268000;3480.5;;0.0;3;6;FRENTE;;SI;2;;BALCON;PALERMO;14;-58.426190036571903;-34.585955900558339
BORGES, JORGE LUIS;2100;72;230000;3194.4;;0.0;2;0;CONTRAFRENTE;;SI;1;;BALCON;PALERMO;14;-58.425500929457243;-34.585505470521554
BORGES, JORGE LUIS;2200;46;175000;3804.3;;0.0;2;0;FRENTE;;;1;;BALCON;PALERMO;14;-58.424374736862646;-34.584598869525379
BORGES, JORGE LUIS;2200;54;245000;4537.0;;0.0;0;0;FRENTE;;;1;SI;BALCON;PALERMO;14;-58.424374736862646;-34.584598869525379
BORGES, JORGE LUIS;2200;68;222000;3264.7;;0.0;3;0;FRENTE;;;1;SI;BALCON;PALERMO;14;-58.424374736862646;-34.584598869525379
BORGES, JORGE LUIS;2200;80;198000;2475.0;;0.0;4;35;FRENTE;;;;;;PALERMO;14;-58.424374736862646;-34.584598869525379
BORGES, JORGE LUIS;2200;85;340000;4000.0;;0.0;0;0;FRENTE;;;3;;BALCON;PALERMO;14;-58.424374736862646;-34.584598869525379
BORGES, JORGE LUIS;2200;92;168000;1826.1;;0.0;3;30;INTERNO;;;;;;PALERMO;14;-58.424374736862646;-34.584598869525379
BORGES, JORGE LUIS;2200;137;336000;2452.6;;0.0;4;0;FRENTE;;SI;2;SI;BALCON;PALERMO;14;-58.424374736862646;-34.584598869525379
BORGES, JORGE LUIS;2300;35;95000;2714.3;;0.0;2;40;INTERNO;SI;;1;;;PALERMO;14;-58.423208979840943;-34.583658771823067
BORGES, JORGE LUIS;2300;42;120000;2857.1;;0.0;1;45;FRENTE;;;1;;;PALERMO;14;-58.423208979840943;-34.583658771823067
BORGES, JORGE LUIS;2300;52;99000;1903.8;;0.0;2;30;CONTRAFRENTE;SI;;1;;;PALERMO;14;-58.423208979840943;-34.583658771823067
BORGES, JORGE LUIS;2300;85;195000;2294.1;;0.0;3;33;FRENTE;;;;;BALCON;PALERMO;14;-58.423208979840943;-34.583658771823067
BORGES, JORGE LUIS;2300;110;355000;3227.3;;0.0;0;20;FRENTE;;;;;BALCON;PALERMO;14;-58.423208979840943;-34.583658771823067
BORGES, JORGE LUIS;2400;35;98500;2814.3;;0.0;1;0;FRENTE;;;1;;;PALERMO;14;-58.4220768080258;-34.582745693883922
BORGES, JORGE LUIS;2400;36;95000;2638.9;;0.0;1;0;FRENTE;;;1;;;PALERMO;14;-58.4220768080258;-34.582745693883922
BORGES, JORGE LUIS;2400;39;155000;3974.4;;0.0;1;1;CONTRAFRENTE;;;1;;;PALERMO;14;-58.4220768080258;-34.582745693883922
BORGES, JORGE LUIS;2400;40;115000;2875.0;;0.0;1;2;FRENTE;;;1;;BALCON;PALERMO;14;-58.4220768080258;-34.582745693883922
BORGES, JORGE LUIS;2400;44;110000;2500.0;;0.0;1;0;FRENTE;;;;SI;;PALERMO;14;-58.4220768080258;-34.582745693883922
BORGES, JORGE LUIS;2400;50;118000;2360.0;;0.0;2;0;FRENTE;;;1;;BALCON;PALERMO;14;-58.4220768080258;-34.582745693883922
BORGES, JORGE LUIS;2400;87;179900;2067.8;;0.0;3;50;FRENTE;;;2;;BALCON;PALERMO;14;-58.4220768080258;-34.582745693883922
BORGES, JORGE LUIS;2400;220;590000;2681.8;;0.0;0;40;FRENTE;;;;;;PALERMO;14;-58.4220768080258;-34.582745693883922
BORGES, JORGE LUIS;2400;230;380000;1652.2;;0.0;0;40;FRENTE;;;;;BALCON;PALERMO;14;-58.4220768080258;-34.582745693883922
BOSCH VENTURA;7000;67;90000;1343.3;;0.0;3;30;CONTRAFRENTE;;;;;BALCON;LINIERS;9;-58.524556894369383;-34.642658744820984
BOSCH, VENTURA;7000;62;90000;1451.6;;0.0;3;30;CONTRAFRENTE;;;;;;LINIERS;9;-58.524556894369383;-34.642658744820984
BOULOGNE SUR MER;200;70;107000;1528.6;;0.0;0;50;FRENTE;;;1;;BALCON;BALVANERA;3;-58.407681985669207;-34.607810879945099
BOULOGNE SUR MER;300;48;58000;1208.3;;0.0;3;50;;;;;;;BALVANERA;3;-58.407490662956818;-34.606635218357091
BOULOGNE SUR MER;400;70;125000;1785.7;;0.0;0;45;FRENTE;;;1;;BALCON;BALVANERA;3;-58.407116851416255;-34.605414283952122
BOULOGNE SUR MER;400;77;119000;1545.5;;0.0;0;35;FRENTE;;;2;SI;;BALVANERA;3;-58.407116851416255;-34.605414283952122
BOULOGNE SUR MER;400;85;126000;1482.4;;0.0;3;30;FRENTE;;;2;SI;BALCON;BALVANERA;3;-58.407116851416255;-34.605414283952122
BOULOGNE SUR MER;500;83;132000;1590.4;;0.0;3;27;CONTRAFRENTE;;;;;;BALVANERA;3;-58.40680869991845;-34.604407687824626
BOULOGNE SUR MER;500;85;172000;2023.5;;0.0;0;26;FRENTE;SI;;2;SI;BALCON;BALVANERA;3;-58.40680869991845;-34.604407687824626
BOULOGNE SUR MER;500;100;170000;1700.0;;0.0;0;35;FRENTE;;;1;SI;BALCON;BALVANERA;3;-58.40680869991845;-34.604407687824626
BOULOGNE SUR MER;500;123;149000;1211.4;;0.0;4;60;FRENTE;;;2;SI;BALCON;BALVANERA;3;-58.40680869991845;-34.604407687824626
BOULOGNE SUR MER;600;48;90000;1875.0;;0.0;2;0;FRENTE;;;1;;;BALVANERA;3;-58.406486357899972;-34.603177489335444
BOULOGNE SUR MER;600;80;150000;1875.0;;0.0;4;10;CONTRAFRENTE;;;1;SI;;BALVANERA;3;-58.406486357899972;-34.603177489335444
BOULOGNE SUR MER;600;85;142000;1670.6;;0.0;4;50;CONTRAFRENTE;SI;;2;;BALCON;BALVANERA;3;-58.406486357899972;-34.603177489335444
BOULOGNE SUR MER;700;49;75500;1540.8;;0.0;2;45;FRENTE;;;;;;BALVANERA;3;-58.406096796212758;-34.601730956532919
BOULOGNE SUR MER;800;32;65000;2031.3;;0.0;2;0;LATERAL;;;1;;;BALVANERA;3;-58.405795822928276;-34.600781663600316
BOULOGNE SUR MER;800;46;74900;1628.3;;0.0;2;40;FRENTE;;;;;;BALVANERA;3;-58.405795822928276;-34.600781663600316
BOULOGNE SUR MER;800;60;83000;1383.3;;0.0;2;68;;;;;;;BALVANERA;3;-58.405795822928276;-34.600781663600316
BOULOGNE SUR MER;900;84;87000;1035.7;;0.0;2;15;CONTRAFRENTE;;;;SI;;BALVANERA;3;-58.405463647330947;-34.59976331621921
BOULOGNE SUR MER;900;150;390000;2600.0;;0.0;4;0;;SI;SI;;;;BALVANERA;3;-58.405463647330947;-34.59976331621921
BOYACA;100;41;80900;1973.2;;0.0;1;0;FRENTE;;SI;;;BALCON;FLORES;7;-58.457559565904184;-34.62570925599276
BOYACA;100;46;89000;1934.8;;0.0;1;0;;;;;;;FLORES;7;-58.457559565904184;-34.62570925599276
BOYACA;100;54;90000;1666.7;;0.0;2;0;FRENTE;;;;;;FLORES;7;-58.457559565904184;-34.62570925599276
BOYACA;100;72;59000;819.4;;0.0;2;0;FRENTE;;;;;;FLORES;7;-58.457559565904184;-34.62570925599276
BOYACA;100;73;180404;2471.3;1160000;15890.4;2;0;FRENTE;;;;;;FLORES;7;-58.457559565904184;-34.62570925599276
BOYACA;100;135;210000;1555.6;;0.0;4;0;FRENTE;;;;;;FLORES;7;-58.457559565904184;-34.62570925599276
BOYACA;100;300;650000;2166.7;;0.0;5;20;FRENTE;SI;SI;1;;BALCON;FLORES;7;-58.457559565904184;-34.62570925599276
BOYACA;200;50;97000;1940.0;;0.0;3;70;LATERAL;;;;;;FLORES;7;-58.458266947058888;-34.624682230498813
BOYACA;300;70;130000;1857.1;;0.0;1;0;CONTRAFRENTE;;;;;;FLORES;7;-58.459041078223706;-34.623564691882244
BOYACA;300;71;112000;1577.5;;0.0;3;52;FRENTE;;;;;;FLORES;7;-58.459041078223706;-34.623564691882244
BOYACA;300;77;119000;1545.5;;0.0;2;0;;;;;;;FLORES;7;-58.459041078223706;-34.623564691882244
BOYACA;400;39;72000;1846.2;;0.0;1;0;;;;;;;FLORES;7;-58.459746054598256;-34.622547654120417
BOYACA;400;40;78000;1950.0;;0.0;1;0;;;;;;;FLORES;7;-58.459746054598256;-34.622547654120417
BOYACA;400;41;78900;1924.4;;0.0;1;0;;;;;;;FLORES;7;-58.459746054598256;-34.622547654120417
BOYACA;400;44;89000;2022.7;;0.0;1;0;;;;;;;FLORES;7;-58.459746054598256;-34.622547654120417
BOYACA;400;50;152411;3048.2;980000;19600.0;2;0;;;;;;;FLORES;7;-58.459746054598256;-34.622547654120417
BOYACA;400;70;145000;2071.4;;0.0;3;45;FRENTE;;;2;;BALCON;FLORES;7;-58.459746054598256;-34.622547654120417
BOYACA;400;101;210000;2079.2;;0.0;4;0;FRENTE;;;;;;FLORES;7;-58.459746054598256;-34.622547654120417
BOYACA;500;47;88000;1872.3;;0.0;3;40;CONTRAFRENTE;;;;;;FLORES;7;-58.460539503469462;-34.621402944850011
BOYACA;500;57;83000;1456.1;;0.0;3;40;LATERAL;;;;;;FLORES;7;-58.460539503469462;-34.621402944850011
BOYACA;500;71;154000;2169.0;;0.0;3;0;;;SI;;;;FLORES;7;-58.460539503469462;-34.621402944850011
BOYACA;500;72;140000;1944.4;;0.0;3;5;CONTRAFRENTE;;;;;BALCON;FLORES;7;-58.460539503469462;-34.621402944850011
BOYACA;500;74;140600;1900.0;;0.0;2;0;;;;;;;FLORES;7;-58.460539503469462;-34.621402944850011
BOYACA;500;81;158000;1950.6;;0.0;3;0;;;;2;;;FLORES;7;-58.460539503469462;-34.621402944850011
BOYACA;500;84;145000;1726.2;;0.0;3;0;FRENTE;;;2;;;FLORES;7;-58.460539503469462;-34.621402944850011
BOYACA;500;86;155178;1804.4;;0.0;3;0;FRENTE;;;;;;FLORES;7;-58.460539503469462;-34.621402944850011
BOYACA;500;104;230000;2211.5;;0.0;4;5;FRENTE;;;;;;FLORES;7;-58.460539503469462;-34.621402944850011
BOYACA;600;38;91000;2394.7;;0.0;2;4;CONTRAFRENTE;;;;;BALCON;FLORES;7;-58.461146977044926;-34.62051102859661
BOYACA;600;77;153000;1987.0;;0.0;3;0;FRENTE;;;2;;BALCON;FLORES;7;-58.461146977044926;-34.62051102859661
BOYACA;700;45;89500;1988.9;;0.0;2;0;;;;;;;FLORES;7;-58.46180501206495;-34.619589255667542
BOYACA;800;58;117700;2029.3;;0.0;2;0;FRENTE;;;;;;FLORES;7;-58.462552796702475;-34.618552358444006
BOYACA;800;70;141160;2016.6;;0.0;3;0;FRENTE;;;;;;FLORES;7;-58.462552796702475;-34.618552358444006
BOYACA;800;108;159999;1481.5;;0.0;3;0;;;;;;;FLORES;7;-58.462552796702475;-34.618552358444006
BOYACA;900;45;99900;2220.0;;0.0;2;0;FRENTE;;;;SI;;FLORES;7;-58.463377950605654;-34.617405381507801
BOYACA;900;50;119000;2380.0;;0.0;2;0;FRENTE;;;;;;FLORES;7;-58.463377950605654;-34.617405381507801
BOYACA;1100;56;95000;1696.4;;0.0;2;0;FRENTE;;;2;;BALCON;FLORES;7;-58.464502952905711;-34.615815772734393
BOYACA;1400;77;102000;1324.7;;0.0;3;40;LATERAL;;;;;;VILLA GRAL. MITRE;11;-58.466396402561251;-34.613472394077419
BOYACA;1500;47;132000;2808.5;;0.0;2;0;;;;;;;VILLA GRAL. MITRE;11;-58.467154393868334;-34.612474064026188
BOYACA;1600;40;81000;2025.0;;0.0;2;28;FRENTE;;;;;BALCON;VILLA GRAL. MITRE;11;-58.467949885894917;-34.611426711204729
BOYACA;1600;52;115000;2211.5;;0.0;3;30;CONTRAFRENTE;;;1;SI;BALCON;VILLA GRAL. MITRE;11;-58.467949885894917;-34.611426711204729
BOYACA;1800;75;129000;1720.0;;0.0;3;0;FRENTE;;;;SI;BALCON;VILLA GRAL. MITRE;11;-58.469469768830571;-34.609434794725807
BOYACA;1800;93;178000;1914.0;;0.0;3;7;FRENTE;;SI;2;;BALCON;VILLA GRAL. MITRE;11;-58.469469768830571;-34.609434794725807
BOYACA;2000;30;55000;1833.3;;0.0;1;0;FRENTE;;;1;SI;;VILLA GRAL. MITRE;11;-58.471015307993831;-34.607409005739747
BOYACA;2000;31;69207;2232.5;445000;14354.8;1;0;FRENTE;;;1;;BALCON;VILLA GRAL. MITRE;11;-58.471015307993831;-34.607409005739747
BOYACA;2000;33;455000;13787.9;;0.0;1;0;CONTRAFRENTE;;;1;;BALCON;VILLA GRAL. MITRE;11;-58.471015307993831;-34.607409005739747
BOYACA;2200;60;125000;2083.3;;0.0;3;30;;;;2;SI;BALCON;VILLA GRAL. MITRE;11;-58.472557521580967;-34.605387530377278
BRAGADO;5000;78;115000;1474.4;;0.0;3;0;FRENTE;;;1;;BALCON;MATADEROS;9;-58.494555496614019;-34.646766310058503
BRAGADO;5800;41;89000;2170.7;;0.0;2;10;CONTRAFRENTE;;;;;BALCON;MATADEROS;9;-58.501129782927272;-34.652232409253948
BRAGADO;5800;95;205000;2157.9;;0.0;4;13;FRENTE;;;;;BALCON;MATADEROS;9;-58.501129782927272;-34.652232409253948
BRAGADO;5800;100;258000;2580.0;;0.0;4;12;FRENTE;;;2;SI;BALCON;MATADEROS;9;-58.501129782927272;-34.652232409253948
BRAGADO;6100;53;69000;1301.9;;0.0;2;0;FRENTE;;;1;;BALCON TERRAZA;MATADEROS;9;-58.50380041544922;-34.654453252424304
BRAGADO;6500;55;54432;989.7;350000;6363.6;2;40;FRENTE;;;1;;BALCON;MATADEROS;9;-58.506864603033833;-34.657013523719463
BRAGADO;6800;40;70000;1750.0;;0.0;2;18;FRENTE;;;;;BALCON;MATADEROS;9;-58.509186462347373;-34.658954565388207
BRANDSEN;100;150;105000;700.0;;0.0;3;30;;;;;;;BOCA;4;-58.355282376031198;-34.632988724784759
BRANDSEN;300;58;90000;1551.7;;0.0;2;35;CONTRAFRENTE;;;;;;BOCA;4;-58.357904299124122;-34.634052450102722
BRANDSEN;400;54;83000;1537.0;;0.0;3;40;FRENTE;;;;;;BOCA;4;-58.359278995522878;-34.63461013389697
BRANDSEN;500;62;78000;1258.1;;0.0;3;30;CONTRAFRENTE;;;;;;BOCA;4;-58.360788190061264;-34.635223281453165
BRANDSEN;500;64;94000;1468.8;;0.0;3;35;FRENTE;;SI;1;SI;BALCON;BOCA;4;-58.360788190061264;-34.635223281453165
BRANDSEN;500;70;60000;857.1;;0.0;2;50;LATERAL;;;;;;BOCA;4;-58.360788190061264;-34.635223281453165
BRANDSEN;600;55;90000;1636.4;;0.0;3;25;FRENTE;;;;;;BOCA;4;-58.362191192901619;-34.635797128009173
BRANDSEN;1200;52;86500;1663.5;;0.0;2;30;CONTRAFRENTE;;;;;;BARRACAS;4;-58.369645597755209;-34.63751133425253
BRANDSEN;1300;35;76000;2171.4;;0.0;1;6;FRENTE;;;;;;BARRACAS;4;-58.370605937495078;-34.637601009829552
BRANDSEN;1300;44;85000;1931.8;;0.0;1;4;FRENTE;;;;;;BARRACAS;4;-58.370605937495078;-34.637601009829552
BRANDSEN;1300;222;280000;1261.3;;0.0;5;30;FRENTE;SI;;3;SI;;BARRACAS;4;-58.370605937495078;-34.637601009829552
BRASIL;300;28;56000;2000.0;;0.0;1;68;INTERNO;;;1;;;SAN TELMO;1;-58.369668184160709;-34.625430336664039
BRASIL;300;36;69500;1930.6;;0.0;2;75;INTERNO;;;1;;;SAN TELMO;1;-58.369668184160709;-34.625430336664039
BRASIL;300;80;135000;1687.5;;0.0;3;50;CONTRAFRENTE;SI;;;SI;;SAN TELMO;1;-58.369668184160709;-34.625430336664039
BRASIL;300;90;175000;1944.4;;0.0;4;80;FRENTE;;;;;BALCON;SAN TELMO;1;-58.369668184160709;-34.625430336664039
BRASIL;400;77;160000;2077.9;;0.0;3;90;INTERNO;;;;;;SAN TELMO;1;-58.371048675224841;-34.625505419727205
BRASIL;500;47;95000;2021.3;;0.0;2;90;INTERNO;;;;;;SAN TELMO;1;-58.372598286976014;-34.625615784783008
BRASIL;800;97;140000;1443.3;;0.0;4;60;FRENTE;;;;SI;BALCON;SAN TELMO;1;-58.376106373751767;-34.62636992997777
BRASIL;1300;20;29600;1480.0;;0.0;0;0;;;;;;;CONSTITUCION;1;-58.384284924133574;-34.628308113667551
BRASIL;1300;27;38380;1421.5;;0.0;1;0;;;;;;;CONSTITUCION;1;-58.384284924133574;-34.628308113667551
BRASIL;1300;29;37700;1300.0;;0.0;1;0;FRENTE;;;;;;CONSTITUCION;1;-58.384284924133574;-34.628308113667551
BRASIL;1300;32;43300;1353.1;;0.0;1;0;;;;;;BALCON;CONSTITUCION;1;-58.384284924133574;-34.628308113667551
BRASIL;1500;65;75000;1153.8;;0.0;3;60;CONTRAFRENTE;;;;;;CONSTITUCION;1;-58.386962935025693;-34.628783022379416
BRASIL;1500;90;85000;944.4;;0.0;3;60;FRENTE;;;1;SI;;CONSTITUCION;1;-58.386962935025693;-34.628783022379416
BRASIL;1700;28;47000;1678.6;;0.0;1;0;;;;;;;CONSTITUCION;1;-58.389229803583866;-34.629175595537859
BRASIL;1700;43;68600;1595.3;;0.0;2;2;FRENTE;;;;;;CONSTITUCION;1;-58.389229803583866;-34.629175595537859
BRASIL;1700;46;101389;2204.1;651930;14172.4;2;8;INTERNO;;;1;;BALCON;CONSTITUCION;1;-58.389229803583866;-34.629175595537859
