CALLE;NUMERO;M2;DOLARES;U_S_M2;PISO;AMBIENTES;DORMITORIO;ANTIGUEDAD;A_ESTRENAR;FRENTE_Y_CONTRA;EDIFICACION;BAUL;COCHERA;BAÑO;LAVADERO;DEPENDENCIA;TERRAZA;OBS1;FUENTE;DIRECCION;NOMB_CA_CO;AV_SCORE;AV_SIDE;BARRIOS;COMUNA;AREA;ZONA;DIRECCION_NORMALIZADA;BARRIO_NORMALIZADO;COMUNA_NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO;LATITUD;LONGITUD
MONTES DE OCA, MANUEL;300;239;550000;2301,3;10;5;4; ; ; ; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;300 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 30;BARRACAS;COMUNA 4;1270; C1270AA;-34.63206775632144;-58.37608001434059
MONTES DE OCA, MANUEL;400;45;98000;2177,8; ;1;0; ;A ESTRENAR; CONTRAFRENT; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;400 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 40;BARRACAS;COMUNA 4;1270; C1270AA;-34.63301749914061;-58.37576075885059
MONTES DE OCA, MANUEL;400;55;85000;1545,5; ;0;0;45; ; LATERAL; ; ; ;0; S; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;400 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 40;BARRACAS;COMUNA 4;1270; C1270AA;-34.63301749914061;-58.37576075885059
MONTES DE OCA, MANUEL;400;75;129000;1720; ;3;2; ; ; LATERAL; ; ; ;1; S; ;TERRAZA; ; ZONAPROP/BARRACAS;400 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 40;BARRACAS;COMUNA 4;1270; C1270AA;-34.63301749914061;-58.37576075885059
MONTES DE OCA, MANUEL;400;83;165000;1988; ;4;3;60; ; FRENTE; ; ; ;0; S; ;TERRAZA; ; INMUEBLESCLARIN.COM/BARRACAS;400 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 40;BARRACAS;COMUNA 4;1270; C1270AA;-34.63301749914061;-58.37576075885059
MONTES DE OCA, MANUEL;400;88;180000;2045,5; ;3;2;70; ; FRENTE; ;SI; ;2; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;400 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 40;BARRACAS;COMUNA 4;1270; C1270AA;-34.63301749914061;-58.37576075885059
MONTES DE OCA, MANUEL;400;120;190000;1583,3; ;4;3;35; ; FRENTE; ; ; ;3; S; S; ; ; INMUEBLESCLARIN.COM/BARRACAS;400 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 40;BARRACAS;COMUNA 4;1270; C1270AA;-34.63301749914061;-58.37576075885059
MONTES DE OCA, MANUEL;400;155;265000;1709,7;2;4;3; ; ; ; ; ;SI;0; S; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;400 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 40;BARRACAS;COMUNA 4;1270; C1270AA;-34.63301749914061;-58.37576075885059
MONTES DE OCA, MANUEL;400;202;310000;1534,7;10;5;4;35; ; FRENTE; ; ; ;3; S; S;TERRAZA; ; ZONAPROP/CONSTITUCION;400 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 40;BARRACAS;COMUNA 4;1270; C1270AA;-34.63301749914061;-58.37576075885059
MONTES DE OCA, MANUEL;500;43;140000;3255,8; ;2;1; ;A ESTRENAR; CONTRAFRENT; ; ; ;0; S; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 50;BARRACAS;COMUNA 4;1270; C1270AA;-34.63428986065444;-58.37544028420227
MONTES DE OCA, MANUEL;500;57;98000;1719,3; ;2;1;40; ; CONTRAFRENT; ;SI; ;0; S; ;PATIO; ; INMUEBLESCLARIN.COM/BARRACAS;500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 50;BARRACAS;COMUNA 4;1270; C1270AA;-34.63428986065444;-58.37544028420227
MONTES DE OCA, MANUEL;500;85;260000;3058,8; ;5;4;15; ; FRENTE; ;SI;SI;0; S; S;TERRAZA; ; INMUEBLESCLARIN.COM/BARRACAS;500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 50;BARRACAS;COMUNA 4;1270; C1270AA;-34.63428986065444;-58.37544028420227
MONTES DE OCA, MANUEL;500;85;320000;3764,7; ;3;2;1; ; FRENTE; ; ;SI;2; ; ;TERRAZA; ; ZONAPROP/BARRACAS;500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 50;BARRACAS;COMUNA 4;1270; C1270AA;-34.63428986065444;-58.37544028420227
MONTES DE OCA, MANUEL;500;105;300000;2857,1; ;4;3;10; ; FRENTE; ; ;SI;0; S; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 50;BARRACAS;COMUNA 4;1270; C1270AA;-34.63428986065444;-58.37544028420227
MONTES DE OCA, MANUEL;500;118;420000;3559,3; ;4;3;13; ; CONTRAFRENT; ; ;SI;3; S; S;TERRAZA; ; ZONAPROP/BARRACAS;500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 50;BARRACAS;COMUNA 4;1270; C1270AA;-34.63428986065444;-58.37544028420227
MONTES DE OCA, MANUEL;500;120;220000;1833,3; ;4;3;40; ; FRENTE; ;SI;SI;3; S; S;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 50;BARRACAS;COMUNA 4;1270; C1270AA;-34.63428986065444;-58.37544028420227
MONTES DE OCA, MANUEL;600;40;85000;2125; ;2;1;50; ; FRENTE; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;600 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 60;BARRACAS;COMUNA 4;1270; C1270AA;-34.63515399502912;-58.37515419901645
MONTES DE OCA, MANUEL;600;90;175000;1944,4;1;3;2;65; ; FRENTE; ; ; ;2; S; S;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;600 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 60;BARRACAS;COMUNA 4;1270; C1270AA;-34.63515399502912;-58.37515419901645
MONTES DE OCA, MANUEL;700;48;132000;2750; ;2;1;2; ; FRENTE; ; ; ;1; ; ; ; ; ZONAPROP/BARRACAS;700 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 70;BARRACAS;COMUNA 4;1270; C1270AA;-34.63615576383836;-58.374957924759975
MONTES DE OCA, MANUEL;700;78;280000;3589,7; ;3;2;1; ; FRENTE; ; ;SI;2; S; ;TERRAZA; ; ZONAPROP/BARRACAS;700 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 70;BARRACAS;COMUNA 4;1270; C1270AA;-34.63615576383836;-58.374957924759975
MONTES DE OCA, MANUEL;700;82;158000;1926,8;8;3;2;49; ; CONTRAFRENT; ; ; ;2; S; S;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;700 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 70;BARRACAS;COMUNA 4;1270; C1270AA;-34.63615576383836;-58.374957924759975
MONTES DE OCA, MANUEL;700;86;185000;2151,2; ;0;0;45; ; CONTRAFRENT; ;SI; ;0; S; S; ; ; INMUEBLESCLARIN.COM/BARRACAS;700 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 70;BARRACAS;COMUNA 4;1270; C1270AA;-34.63615576383836;-58.374957924759975
MONTES DE OCA, MANUEL;800;70;170000;2428,6; ;3;2;60; ; ; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;800 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 80;BARRACAS;COMUNA 4;1270; C1270AA;-34.637067415371064;-58.37478224561103
MONTES DE OCA, MANUEL;800;135;265000;1963;9;3;2; ; ; ; ;SI;SI;0; S; S; ; ; INMUEBLESCLARIN.COM/BARRACAS;800 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 80;BARRACAS;COMUNA 4;1270; C1270AA;-34.637067415371064;-58.37478224561103
MONTES DE OCA, MANUEL;900;110;195000;1772,7; ;4;3;40; ; CONTRAFRENT; ; ; ;3; S; S;TERRAZA; ; ZONAPROP/BARRACAS;900 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 90;BARRACAS;COMUNA 4;1270; C1270AA;-34.63856529770383;-58.374503126557876
MONTES DE OCA, MANUEL;1000;45;72000;1600; ;2;1;40; ; INTERNO; ; ; ;1; ; ;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;1000 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 10;BARRACAS;COMUNA 4;1270; C1270AA;-34.6395586608493;-58.37432426513236
MONTES DE OCA, MANUEL;1000;48;79000;1645,8; ;2;1; ; ; INTERNO; ; ; ;1; S; ; ; ; ZONAPROP/BARRACAS;1000 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 10;BARRACAS;COMUNA 4;1270; C1270AA;-34.6395586608493;-58.37432426513236
MONTES DE OCA, MANUEL;1000;53;111000;2094,3; ;1;1; ; ; CONTRAFRENT; ; ;SI;1; ; ; ; ; ZONAPROP/BARRACAS;1000 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 10;BARRACAS;COMUNA 4;1270; C1270AA;-34.6395586608493;-58.37432426513236
MONTES DE OCA, MANUEL;1000;62;137000;2209,7;3;2;1; ;A ESTRENAR; CONTRAFRENT; ; ;SI;1; S; ;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;1000 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 10;BARRACAS;COMUNA 4;1270; C1270AA;-34.6395586608493;-58.37432426513236
MONTES DE OCA, MANUEL;1000;66;131000;1984,8; ;2;1; ; ; CONTRAFRENT; ; ;SI;1; ; ; ; ; ZONAPROP/BARRACAS;1000 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 10;BARRACAS;COMUNA 4;1270; C1270AA;-34.6395586608493;-58.37432426513236
MONTES DE OCA, MANUEL;1000;79;210000;2658,2; ;3;2; ; ; CONTRAFRENT; ; ; ;0; S; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1000 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 10;BARRACAS;COMUNA 4;1270; C1270AA;-34.6395586608493;-58.37432426513236
MONTES DE OCA, MANUEL;1000;91;231000;2538,5;3;3;2; ; ; FRENTE; ;SI;SI;0; S; S;TERRAZA; ; INMUEBLESCLARIN.COM/BARRACAS;1000 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 10;BARRACAS;COMUNA 4;1270; C1270AA;-34.6395586608493;-58.37432426513236
MONTES DE OCA, MANUEL;1000;124;210000;1693,5; ;3;2; ; ; ; ;SI;SI;1; ; ;TERRAZA; ; ZONAPROP/BARRACAS;1000 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 10;BARRACAS;COMUNA 4;1270; C1270AA;-34.6395586608493;-58.37432426513236
MONTES DE OCA, MANUEL;1000;167;260000;1556,9; ;4;3;70; ; FRENTE; ;SI;SI;0; S; S;TERRAZA; ; INMUEBLESCLARIN.COM/BARRACAS;1000 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 10;BARRACAS;COMUNA 4;1270; C1270AA;-34.6395586608493;-58.37432426513236
MONTES DE OCA, MANUEL;1000;168;360000;2142,9; ;4;3;40; ; FRENTE; ;SI;SI;0; S; S;TERRAZA; ; INMUEBLESCLARIN.COM/BARRACAS;1000 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 10;BARRACAS;COMUNA 4;1270; C1270AA;-34.6395586608493;-58.37432426513236
MONTES DE OCA, MANUEL;1000;240;400000;1666,7; ;4;3;30; ; CONTRAFRENT; ; ;SI;3; S; S;TERRAZA; ; ZONAPROP/BARRACAS;1000 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 10;BARRACAS;COMUNA 4;1270; C1270AA;-34.6395586608493;-58.37432426513236
MONTES DE OCA, MANUEL;1100;60;150000;2500;9;3;2; ; ; CONTRAFRENT; SEMIPISO; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1100 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 11;BARRACAS;COMUNA 4;1270; C1270AA;-34.64046040376304;-58.37415426787098
MONTES DE OCA, MANUEL;1100;62;120000;1935,5; ;3;2;50; ; ; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1100 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 11;BARRACAS;COMUNA 4;1270; C1270AA;-34.64046040376304;-58.37415426787098
MONTES DE OCA, MANUEL;1100;79;145000;1835,4;6;4;3; ; ; LATERAL; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1100 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 11;BARRACAS;COMUNA 4;1270; C1270AA;-34.64046040376304;-58.37415426787098
MONTES DE OCA, MANUEL;1100;100;190000;1900; ;4;3;50; ; CONTRAFRENT; ; ; ;0; S; ;PATIO; ; INMUEBLESCLARIN.COM/BARRACAS;1100 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 11;BARRACAS;COMUNA 4;1270; C1270AA;-34.64046040376304;-58.37415426787098
MONTES DE OCA, MANUEL;1100;120;270000;2250; ;4;3;30; ; FRENTE; ; ;SI;3; S; S;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;1100 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 11;BARRACAS;COMUNA 4;1270; C1270AA;-34.64046040376304;-58.37415426787098
MONTES DE OCA, MANUEL;1100;130;245000;1884,6; ;4;3;30; ; FRENTE; ; ; ;1; S; S;TERRAZA; ; ZONAPROP/BARRACAS;1100 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 11;BARRACAS;COMUNA 4;1270; C1270AA;-34.64046040376304;-58.37415426787098
MONTES DE OCA, MANUEL;1100;130;270000;2076,9; ;4;3;30; ; FRENTE; ; ; ;0; S; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1100 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 11;BARRACAS;COMUNA 4;1270; C1270AA;-34.64046040376304;-58.37415426787098
MONTES DE OCA, MANUEL;1100;155;250000;1612,9; ;4;3;66; ; FRENTE; ; ; ;2; S; S;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;1100 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 11;BARRACAS;COMUNA 4;1270; C1270AA;-34.64046040376304;-58.37415426787098
MONTES DE OCA, MANUEL;1100;169;230000;1360,9; ;5;4;65; ; ; ; ; ;0; ; S; ; ; INMUEBLESCLARIN.COM/BARRACAS;1100 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 11;BARRACAS;COMUNA 4;1270; C1270AA;-34.64046040376304;-58.37415426787098
MONTES DE OCA, MANUEL;1200;56;85000;1517,9;6;3;2; ; ; CONTRAFRENT; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1200 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 12;BARRACAS;COMUNA 4;1270; C1270AA;-34.64183591973298;-58.373882747959875
MONTES DE OCA, MANUEL;1200;60;95000;1583,3; ;3;2; ; ; FRENTE; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1200 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 12;BARRACAS;COMUNA 4;1270; C1270AA;-34.64183591973298;-58.373882747959875
MONTES DE OCA, MANUEL;1200;90;170000;1888,9; ;4;3;40; ; ; ;SI; ;0; S; S; ; ; INMUEBLESCLARIN.COM/BARRACAS;1200 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 12;BARRACAS;COMUNA 4;1270; C1270AA;-34.64183591973298;-58.373882747959875
MONTES DE OCA, MANUEL;1300;40;120000;3000;4;2;1; ;A ESTRENAR; ; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1300 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 13;BARRACAS;COMUNA 4;1270; C1270AA;-34.64299631459554;-58.37365261866808
MONTES DE OCA, MANUEL;1300;45;88000;1955,6;10;2;1; ; ; CONTRAFRENT; ; ; ;0; S; S;BALCON TERRAZA; ; INMUEBLESCLARIN.COM/BARRACAS;1300 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 13;BARRACAS;COMUNA 4;1270; C1270AA;-34.64299631459554;-58.37365261866808
MONTES DE OCA, MANUEL;1300;52;90000;1730,8; ;2;1;40; ; CONTRAFRENT; SEMIPISO; ; ;0; S; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1300 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 13;BARRACAS;COMUNA 4;1270; C1270AA;-34.64299631459554;-58.37365261866808
MONTES DE OCA, MANUEL;1300;52;114000;2192,3; ;2;1;30; ; CONTRAFRENT; ; ; ;1; S; ;TERRAZA; ; ZONAPROP/BARRACAS;1300 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 13;BARRACAS;COMUNA 4;1270; C1270AA;-34.64299631459554;-58.37365261866808
MONTES DE OCA, MANUEL;1300;66;105000;1590,9;PB;2;1;60; ; INTERNO; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1300 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 13;BARRACAS;COMUNA 4;1270; C1270AA;-34.64299631459554;-58.37365261866808
MONTES DE OCA, MANUEL;1400;74;175000;2364,9; ;4;3; ; ; ; ; ; ;2; ; ;TERRAZA; ; ZONAPROP/BARRACAS;1400 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 14;BARRACAS;COMUNA 4;1270; C1270AB;-34.64352870585278;-58.37354319602239
MONTES DE OCA, MANUEL;1500;43;89000;2069,8;3;1;0; ; ; CONTRAFRENT; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 15;BARRACAS;COMUNA 4;1270; C1270AB;-34.644680122075904;-58.37332803805634
MONTES DE OCA, MANUEL;1500;44;122000;2772,7;3;2;1;6; ; CONTRAFRENT; ; ; ;1; ; ;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;1500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 15;BARRACAS;COMUNA 4;1270; C1270AB;-34.644680122075904;-58.37332803805634
MONTES DE OCA, MANUEL;1500;48;128000;2666,7;3;2;1;6; ; CONTRAFRENT; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 15;BARRACAS;COMUNA 4;1270; C1270AB;-34.644680122075904;-58.37332803805634
MONTES DE OCA, MANUEL;1500;50;120000;2400;14;1;0; ; ; FRENTE; ; ;SI;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 15;BARRACAS;COMUNA 4;1270; C1270AB;-34.644680122075904;-58.37332803805634
MONTES DE OCA, MANUEL;1500;51;135000;2647,1; ;2;1;4; ; FRENTE; ; ; ;1; ; ;TERRAZA; ; ZONAPROP/BARRACAS;1500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 15;BARRACAS;COMUNA 4;1270; C1270AB;-34.644680122075904;-58.37332803805634
MONTES DE OCA, MANUEL;1500;75;166000;2213,3; ;3;2; ; ; FRENTE; ; ; ;2; S; ;TERRAZA; ; ZONAPROP/BARRACAS;1500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 15;BARRACAS;COMUNA 4;1270; C1270AB;-34.644680122075904;-58.37332803805634
MONTES DE OCA, MANUEL;1500;76;168000;2225,2;13;3;2; ;A ESTRENAR; CONTRAFRENT; ; ;SI;2; S; ;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;1500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 15;BARRACAS;COMUNA 4;1270; C1270AB;-34.644680122075904;-58.37332803805634
MONTES DE OCA, MANUEL;1500;79;154000;1951,8; ;3;2; ; ; CONTRAFRENT; ; ; ;1; S; ; ; ; ZONAPROP/BARRACAS;1500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 15;BARRACAS;COMUNA 4;1270; C1270AB;-34.644680122075904;-58.37332803805634
MONTES DE OCA, MANUEL;1500;79;161000;2038; ;3;3;2; ; CONTRAFRENT; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARRACAS;1500 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 15;BARRACAS;COMUNA 4;1270; C1270AB;-34.644680122075904;-58.37332803805634
MONTES DE OCA, MANUEL;1600;58;159000;2741,4; ;3;2;14; ; FRENTE; ; ;SI;2; S; ;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;1600 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 16;BARRACAS;COMUNA 4;1270; C1270AB;-34.64550644963322;-58.3731739221264
MONTES DE OCA, MANUEL;1600;61;143000;2344,3; ;3;2;13; ; FRENTE; ; ; ;2; S; ;TERRAZA; ; ZONAPROP/BARRACAS;1600 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 16;BARRACAS;COMUNA 4;1270; C1270AB;-34.64550644963322;-58.3731739221264
MONTES DE OCA, MANUEL;1600;62;145000;2338,7;9;4;3;12; ; FRENTE; ; ; ;1; S; ;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;1600 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 16;BARRACAS;COMUNA 4;1270; C1270AB;-34.64550644963322;-58.3731739221264
MONTES DE OCA, MANUEL;1700;40;88000;2200; ;1;1;3; ; CONTRAFRENT; ; ; ;1; S; ;TERRAZA; ; BUSCAINMUEBLE/BARRACAS;1700 MONTES DE OCA, MANUEL; AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4; ;4; MONTES DE OCA, MANUEL AV. 17;BARRACAS;COMUNA 4;1270; C1270AB;-34.64655019650193;-58.372980804780624
