CALLE;NUMERO;M2;DOLARES;U_S_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
SOLIS;700;55.0;75000;1363.6;3;0;FRENTE;;;1;SI;BALCON;MONTSERRAT;1;-58.390514770186229;-34.616789745678012
COMBATE DE LOS POZOS;400;41.8;69500;1664.7;2;0;FRENTE;;;1;;;BALVANERA;3;-58.393395892351556;-34.613929365693828
COMBATE DE LOS POZOS;700;26.0;33500;1288.5;1;35;CONTRAFRENTE;;;1;;;BALVANERA;3;-58.393353474643597;-34.616971812058068
DE MAYO;1200;46.0;65000;1413.0;2;28;FRENTE;;;;;;MONTSERRAT;1;-58.383414226767563;-34.609054563907883
BELGRANO;2200;69.1;76000;1100.3;2;0;CONTRAFRENTE;SI;;1;;BALCON TERR;BALVANERA;3;-58.397480050064125;-34.614070981514665
CORRIENTES;2000;56.0;70000;1250.0;2;0;CONTRAFRENTE;;;1;SI;;BALVANERA;3;-58.395257405846948;-34.604360847475284
RIVADAVIA;1900;50.0;68000;1360.0;2;0;CONTRAFRENTE;;;;;PATIO;BALVANERA;3;-58.393352869752832;-34.609139406399997
COMBATE DE LOS POZOS;1900;40.0;63000;1575.0;2;0;CONTRAFRENTE;;;1;;;PARQUE PATRICIOS;4;-58.391663753616648;-34.630657660974848
PASCO;500;46.0;56000;1217.4;1;0;FRENTE;;;1;;;BALVANERA;3;-58.397975501440555;-34.615379492626623
MITRE BARTOLOME;1400;100.0;120000;1200.0;3;0;;;;1;SI;PATIO;SAN NICOLAS;1;-58.386297573799951;-34.607474470665281
CEVALLOS VIRREY;700;83.5;120000;1436.8;3;30;FRENTE;SI;SI;2;;BALCON;MONTSERRAT;1;-58.389214163146846;-34.616725471077665
RODRIGUEZ PEÑA;100;54.0;90000;1666.7;3;28;FRENTE;;;1;;BALCON;SAN NICOLAS;1;-58.390504489815193;-34.607932877424538
PERON JUAN DOMINGO TTE.;1600;66.8;85000;1272.5;3;0;CONTRAFRENTE;;;1;;;SAN NICOLAS;1;-58.38928574976353;-34.606493120847553
CHILE;1800;77.0;85000;1103.9;3;45;CONTRAFRENTE;;;1;;BALCON;MONTSERRAT;1;-58.390344000384779;-34.616927707165424
ALSINA ADOLFO;1600;68.0;82000;1205.9;3;A ESTRENAR;FRENTE;;;;;BALCON;MONTSERRAT;1;-58.388917181520625;-34.611149617241274
COMBATE DE LOS POZOS;700;68.2;85000;1246.7;3;25;FRENTE;;;;;;BALVANERA;3;-58.393353474643597;-34.616971812058068
SARMIENTO;1700;50.0;240000;4800.0;2;28;;;;;;BALCON;SAN NICOLAS;1;-58.390762227021753;-34.605396072710114
RIVADAVIA;1600;133.0;185000;1391.0;4;0;;;;;;;SAN NICOLAS;1;-58.389175425462838;-34.608942883145716
SARANDI;400;96.0;109000;1135.4;3;40;FRENTE;SI;;;;;BALVANERA;3;-58.39483667815631;-34.614012632248738
PASCO;100;68.0;105000;1544.1;3;0;FRENTE;;;1;SI;;BALVANERA;3;-58.397635767225808;-34.610686924840046
SAN JOSE;200;83.0;84900;1022.9;3;0;FRENTE;;;1;SI;PATIO;MONTSERRAT;1;-58.386318024106622;-34.61108724526504
SOLIS;700;280.2;150000;535.3;;0;FRENTE;;;2;;;MONTSERRAT;1;-58.390514770186229;-34.616789745678012
CORRIENTES;2000;91.0;114000;1252.7;3;0;CONTRAFRENTE;;;;;;BALVANERA;3;-58.395257405846948;-34.604360847475284
RODRIGUEZ PEÑA;100;57.0;85000;1491.2;2;A ESTRENAR;FRENTE;;SI;;;BALCON;SAN NICOLAS;1;-58.390504489815193;-34.607932877424538
ERCILLA;6500;79.0;70000;886.1;2;A ESTRENAR;FRENTE;;;1;;BALCON;LINIERS;9;-58.513480615484653;-34.650024007722976
JACQUES AMADEO;7000;65.0;63900;983.1;3;0;;;;;;BALCON;LINIERS;9;-58.528063709726588;-34.63616085940383
MONTIEL;100;58.0;62900;1084.5;2;25;CONTRAFRENTE;;;;;PATIO;LINIERS;9;-58.526517145913182;-34.640232151958735
DEL LIBERTADOR;6800;40.0;79500;1987.5;1;0;FRENTE;;SI;;;;BELGRANO;13;-58.453890174738113;-34.549437572719974
ZAPIOLA;3600;49.0;78000;1591.8;2;0;CONTRAFRENTE;;;;;;NUNEZ;13;-58.474276531701342;-34.552376508997199
DEL LIBERTADOR;7800;35.0;78000;2228.6;1;0;;;SI;;;;NUNEZ;13;-58.461843946903898;-34.54261303698226
CABILDO;3200;45.0;78000;1733.3;2;0;;;SI;;SI;BALCON;NUNEZ;13;-58.464981449594845;-34.552693414725276
DEL LIBERTADOR;6600;40.0;76500;1912.5;2;40;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.452156991095983;-34.551260787509456
ARRIBEÑOS;3300;40.0;75000;1875.0;1;A ESTRENAR;;;;;;;NUNEZ;13;-58.458611216404933;-34.547405500465452
11 DE SEPTIEMBRE DE 1888;2400;42.0;72500;1726.2;2;A ESTRENAR;;;;1;;;BELGRANO;13;-58.453406594064816;-34.555846816650657
CIUDAD DE LA PAZ;3400;50.0;72000;1440.0;1;0;;;;1;;BALCON TERR;NUNEZ;13;-58.467694847552643;-34.551426911857916
FIGUEROA ALCORTA PRES.;7100;44.0;69500;1579.5;2;23;;;;;;BALCON;BELGRANO;13;-58.442144245062813;-34.547644200692403
VILELA;2700;45.0;69000;1533.3;2;0;FRENTE;;;;;BALCON TERR;SAAVEDRA;12;-58.473138610409322;-34.546851451068932
AZURDUY JUANA;2100;37.7;65000;1726.4;2;0;;;;1;;;NUNEZ;13;-58.464089279505011;-34.548896856792098
CABILDO;4400;35.0;62900;1797.1;1;0;;;;1;;;NUNEZ;13;-58.471940638723161;-34.543764901866986
NUNEZ;2600;31.0;62000;2000.0;2;0;FRENTE;;SI;1;;BALCON;NUNEZ;13;-58.469387080662386;-34.551030115938758
AMENABAR;3600;45.0;53500;1188.9;2;12;;SI;;1;;;NUNEZ;13;-58.469998209554454;-34.550009477028944
PAROISSIEN;2000;51.0;67500;1323.5;2;A ESTRENAR;;;;;;;NUNEZ;13;-58.465980519602418;-34.544557850960857
MELIAN;3500;44.0;78250;1778.4;1;A ESTRENAR;;;;;;;COGHLAN;12;-58.478664207556697;-34.55641000293339
NUNEZ;1700;52.0;78000;1500.0;3;50;FRENTE;;;;;;NUNEZ;13;-58.460932236349826;-34.546248634298124
PINTO;3600;50.5;78000;1544.6;2;A ESTRENAR;FRENTE;;;;;BALCON;SAAVEDRA;12;-58.47494226536363;-34.552745097430609
CONESA;3200;68.0;67000;985.3;3;40;;;;;;;NUNEZ;13;-58.470468845626449;-34.555578208247162
QUESADA;1700;45.0;47000;1044.4;2;0;;;;1;;PATIO;NUNEZ;13;-58.456422203750634;-34.550609312586737
11 DE SEPTIEMBRE DE 1888;3200;64.0;118000;1843.8;2;A ESTRENAR;FRENTE;;SI;1;;BALCON;NUNEZ;13;-58.458994140445185;-34.548643305028136
AMENABAR;3200;71.0;105000;1478.9;4;28;CONTRAFRENTE;;;;;BALCON;NUNEZ;13;-58.467095084268841;-34.553806458943839
MOLDES;3400;80.0;92900;1161.3;3;30;FRENTE;;;1;;;NUNEZ;13;-58.469390528141624;-34.55236769980457
AZURDUY JUANA;2500;48.0;82900;1727.1;2;A ESTRENAR;CONTRAFRENTE;;;;;BALCON TERR;NUNEZ;13;-58.467909983933374;-34.551351098041202
ARCOS;3100;69.0;105000;1521.7;2;0;CONTRAFRENTE;;SI;;;BALCON;NUNEZ;13;-58.462158776597768;-34.551296732533892
NUNEZ;2900;88.0;120000;1363.6;2;10;FRENTE;;SI;;;TERRAZA;NUNEZ;13;-58.47194209676784;-34.552455426468669
CONESA;3500;69.0;120000;1739.1;3;0;;SI;SI;;;;NUNEZ;13;-58.472583753288767;-34.552987130228111
BESARES;2600;70.0;118000;1685.7;2;A ESTRENAR;;;SI;1;;BALCON;SAAVEDRA;12;-58.472548873934763;-34.545673740198737
RAMALLO;2300;90.0;116000;1288.9;2;A ESTRENAR;;;;;;TERRAZA;NUNEZ;13;-58.471513105018715;-34.542289786577768
CABILDO;3300;65.8;108000;1641.3;2;A ESTRENAR;FRENTE;;;1;;BALCON TERR;NUNEZ;13;-58.465581930690561;-34.551946203157549
11 DE SEPTIEMBRE DE 1888;2600;51.0;100000;1960.8;2;5;FRENTE;SI;;1;SI;;BELGRANO;13;-58.454890698301071;-34.554028674672296
SAN ISIDRO LABRADOR;4100;64.0;99500;1554.7;1;0;;;SI;1;;PATIO;SAAVEDRA;12;-58.470924562373099;-34.546192847987804
MOLDES;3800;45.8;95000;2074.2;2;2;FRENTE;;;;;;SAAVEDRA;12;-58.472125527832219;-34.548604536728355
CIUDAD DE LA PAZ;3700;51.0;90300;1770.6;2;A ESTRENAR;;;;1;;;SAAVEDRA;12;-58.469744355601151;-34.548758298861415
CIUDAD DE LA PAZ;3500;40.0;90000;2250.0;2;4;;;;;;BALCON;NUNEZ;13;-58.468310737836845;-34.550620347124216
AMENABAR;3200;50.0;87000;1740.0;3;0;CONTRAFRENTE;;;1;;TERRAZA;NUNEZ;13;-58.467095084268841;-34.553806458943839
ARRIBEÑOS;3600;75.0;82000;1093.3;3;40;CONTRAFRENTE;;;1;SI;PATIO;NUNEZ;13;-58.460322980474622;-34.54504334902596
CIUDAD DE LA PAZ;3000;44.3;105000;2370.2;2;10;FRENTE;;;;;;NUNEZ;13;-58.464460239281387;-34.55499324888865
CIUDAD DE LA PAZ;3700;46.0;92000;2000.9;2;A ESTRENAR;FRENTE;;;;;;SAAVEDRA;12;-58.469744355601151;-34.548758298861415
LARRALDE CRISOLOGO;1900;57.8;85000;1471.9;3;35;CONTRAFRENTE;;;1;;;NUNEZ;13;-58.463316331789379;-34.546349277782468
JARAMILLO;2800;54.0;82500;1527.8;3;30;LATERAL;;;;SI;;SAAVEDRA;12;-58.47265070485539;-34.54992697163155
GARCIA DEL RIO;2600;64.0;89000;1390.6;2;0;FRENTE;;;1;SI;;SAAVEDRA;12;-58.4709770601564;-34.548889920468127
AZURDUY JUANA;2900;111.8;165000;1475.6;4;4;FRENTE;;SI;2;;BALCON TERR;NUNEZ;13;-58.47133205422935;-34.55325311614434
TRONADOR;3400;75.0;155000;2066.7;3;0;FRENTE;SI;SI;1;SI;BALCON;COGHLAN;12;-58.4813003765791;-34.559777083090019
ZAPIOLA;3200;78.6;132000;1678.5;4;0;;;SI;1;;;NUNEZ;13;-58.471401994186081;-34.556110735253746
BESARES;2400;77.0;189000;2454.5;3;10;;;;2;SI;;NUNEZ;13;-58.471063554395052;-34.545150438493046
GARCIA DEL RIO;2500;83.0;174000;2096.4;;0;FRENTE;;SI;2;;PATIO;SAAVEDRA;12;-58.469898338159979;-34.54867610486955
ROOSEVELT FRANKLIN D.;2000;108.0;198000;1833.3;4;0;FRENTE;;SI;2;;BALCON;BELGRANO;13;-58.457045958692802;-34.555067420130882
VUELTA DE OBLIGADO;2800;90.0;175000;1944.4;;0;CONTRAFRENTE;SI;;2;;BALCON;BELGRANO;13;-58.461200096084369;-34.55480771056861
DEHEZA;2300;112.0;165000;1473.2;3;35;FRENTE;SI;SI;2;;;NUNEZ;13;-58.472627654094616;-34.540783957625976
FIGUEROA ALCORTA PRES.;7100;83.0;160000;1927.7;3;4;LATERAL;;;;;;BELGRANO;13;-58.442144245062813;-34.547644200692403
PICO;2900;78.0;157000;2012.8;3;0;;;SI;1;;;SAAVEDRA;12;-58.478964824827891;-34.542093238203442
RAMALLO;2300;100.0;142000;1420.0;3;0;;;;1;;BALCON TERR;NUNEZ;13;-58.471513105018715;-34.542289786577768
ARRIBEÑOS;3300;70.0;140000;2000.0;2;A ESTRENAR;FRENTE;;SI;;;;NUNEZ;13;-58.458611216404933;-34.547405500465452
GRECIA;3300;68.0;138000;2029.4;2;14;;;SI;2;SI;;NUNEZ;13;-58.461875099294375;-34.549033152021629
TRONADOR;3400;67.0;135000;2014.9;2;0;;;;;SI;;COGHLAN;12;-58.4813003765791;-34.559777083090019
PAROISSIEN;2300;55.0;128000;2327.3;3;9;;;;;;;NUNEZ;13;-58.468795442509524;-34.545979197738589
AMENABAR;3600;90.0;128000;1422.2;;30;CONTRAFRENTE;;;1;;BALCON;NUNEZ;13;-58.469998209554454;-34.550009477028944
CUBA;3400;88.0;127000;1443.2;3;0;FRENTE;;;;;;NUNEZ;13;-58.464807857837364;-34.549440884336498
LARRALDE CRISOLOGO;2600;44.3;123000;2779.7;2;4;FRENTE;SI;;;SI;;SAAVEDRA;12;-58.470226818057334;-34.549930002649454
11 DE SEPTIEMBRE DE 1888;2900;70.5;159500;2261.4;3;0;CONTRAFRENTE;;;;;;NUNEZ;13;-58.457136021164672;-34.551182019245125
CUBA;4500;57.5;142000;2469.1;3;9;FRENTE;;;;SI;;NUNEZ;13;-58.470903066350843;-34.541156787539556
GARCIA DEL RIO;2500;87.0;174000;2000.0;;3;FRENTE;;SI;2;;;SAAVEDRA;12;-58.469898338159979;-34.54867610486955
MOLDES;3800;86.0;152000;1767.4;;0;FRENTE;;;2;SI;;SAAVEDRA;12;-58.472125527832219;-34.548604536728355
AMENABAR;4100;93.0;140000;1505.4;;0;FRENTE;;SI;1;SI;BALCON;SAAVEDRA;12;-58.472334459104935;-34.545773653674104
VUELTA DE OBLIGADO;3600;65.0;128000;1969.2;1;0;;;;1;;;NUNEZ;13;-58.466907428280123;-34.548327303548199
ARRIBEÑOS;3300;90.0;130000;1444.4;3;0;;;SI;;;;NUNEZ;13;-58.458611216404933;-34.547405500465452
PICO;1600;116.0;220000;1896.6;;8;FRENTE;;SI;2;;BALCON;NUNEZ;13;-58.466367767912601;-34.536560867952097
CIUDAD DE LA PAZ;3100;137.0;289000;2109.5;4;2;;SI;SI;2;;BALCON;NUNEZ;13;-58.465468581903757;-34.554032620516963
VEDIA;2000;172.0;210000;1220.9;;A ESTRENAR;;;;;;BALCON;NUNEZ;13;-58.470988524441879;-34.537822094780033
QUESADA;1700;100.0;205000;2050.0;3;A ESTRENAR;CONTRAFRENTE;;SI;;;;NUNEZ;13;-58.456422203750634;-34.550609312586737
DEHEZA;1800;255.0;330000;1294.1;5;45;;;;3;SI;TERRAZA;NUNEZ;13;-58.467971299400489;-34.538425048061704
ZAPIOLA;1700;225.0;305000;1355.6;;30;FRENTE;;;3;;BALCON TERR;BELGRANO;13;-58.459855271149806;-34.56997659239719
GRECIA;4700;150.9;298000;1975.2;4;20;FRENTE;SI;;;;;NUNEZ;13;-58.469246792302862;-34.53820256224823
RUIZ HUIDOBRO;2100;227.3;265000;1165.9;5;0;FRENTE;;SI;1;;PATIO;NUNEZ;13;-58.468499416824507;-34.542904200762024
DEL LIBERTADOR;7000;200.0;800000;4000.0;;0;;;SI;4;SI;;NUNEZ;13;-58.455604258368773;-34.54796000395816
OLLEROS;4100;30.0;53000;1766.7;1;30;CONTRAFRENTE;;;1;;BALCON;CHACARITA;15;-58.453276444226624;-34.586096042172294
OLLEROS;3900;67.0;87000;1298.5;3;54;FRENTE;;;1;;;CHACARITA;15;-58.452477909832986;-34.584751597998995
LACROZE FEDERICO;3800;69.0;75000;1087.0;3;45;LATERAL;;;1;;BALCON;CHACARITA;15;-58.452896338758251;-34.583245463307065
LEIVA;4000;86.0;138656;1612.3;3;A ESTRENAR;FRENTE;;SI;1;SI;BALCON;CHACARITA;15;-58.447538759224663;-34.589273398576061
LEIVA;4000;155.0;270000;1741.9;4;A ESTRENAR;CONTRAFRENTE;;SI;2;;BALCON TERR;CHACARITA;15;-58.447538759224663;-34.589273398576061
MONROE;3000;50.0;57000;1140.0;2;30;INTERNO;;;1;SI;PATIO;BELGRANO;13;-58.465568887367859;-34.561476952878401
PLAZA;2700;54.0;114500;2120.4;3;20;FRENTE;;;1;;BALCON TERR;VILLA URQUIZA;12;-58.477856945462534;-34.566415862648313
TRONADOR;2600;48.0;82000;1708.3;2;4;FRENTE;;;;;BALCON;COGHLAN;12;-58.476061203124161;-34.566765422149579
BLANCO ENCALADA;3400;20.0;48000;2400.0;1;20;FRENTE;;;;;BALCON;BELGRANO;13;-58.469040107672704;-34.564953691697092
PEDRAZA MANUELA;3700;26.0;47500;1826.9;1;0;INTERNO;;;1;;PATIO;COGHLAN;12;-58.477852036455154;-34.557723889268146
MELIAN;2900;75.0;107500;1433.3;2;0;;;SI;1;;TERRAZA;COGHLAN;12;-58.474604627096163;-34.561740839075711
BLANCO ENCALADA;3400;74.0;119500;1614.9;4;17;CONTRAFRENTE;;SI;1;;;BELGRANO;13;-58.469040107672704;-34.564953691697092
SUPERI;2600;69.0;106976;1550.4;2;A ESTRENAR;FRENTE;;SI;;;BALCON;COGHLAN;12;-58.470343093610857;-34.563253888691776
SUPERI;2600;42.0;72559;1727.6;1;A ESTRENAR;FRENTE;;SI;;;;COGHLAN;12;-58.470343093610857;-34.563253888691776
ROOSEVELT FRANKLIN D.;3700;60.0;104000;1733.3;2;0;FRENTE;SI;SI;1;SI;BALCON;COGHLAN;12;-58.473414714693718;-34.564971560187189
TRONADOR;1100;37.0;65000;1756.8;2;28;LATERAL;;;1;SI;BALCON;VILLA ORTUZAR;15;-58.465973977960893;-34.580626476274503
CORDOBA;6000;70.0;145000;2071.4;4;40;CONTRAFRENTE;;SI;2;SI;PATIO;PALERMO;14;-58.444455792566821;-34.584578649197184
OLLEROS;2900;38.0;80000;2105.3;2;30;CONTRAFRENTE;;SI;1;;BALCON;COLEGIALES;13;-58.446871379804982;-34.575190539326108
14 DE JULIO;1300;62.0;89900;1450.0;4;35;CONTRAFRENTE;;;1;;;VILLA ORTUZAR;15;-58.461601006340089;-34.578315273905488
CORDOBA;6000;40.0;60000;1500.0;1;0;CONTRAFRENTE;;;1;;BALCON;PALERMO;14;-58.444455792566821;-34.584578649197184
FREIRE RAMON CAP. GRAL.;800;68.0;105000;1544.1;3;25;FRENTE;;;1;;BALCON;COLEGIALES;13;-58.449948480097632;-34.576352308857786
PALPA;3500;42.0;82000;1952.4;2;9;LATERAL;;;1;;BALCON;COLEGIALES;13;-58.453157780469283;-34.579755583549847
GARCIA TEODORO;2800;51.0;77000;1509.8;3;35;FRENTE;;;1;;BALCON;COLEGIALES;13;-58.447695277519408;-34.572336404083138
CONESA;700;55.0;77000;1400.0;2;60;FRENTE;SI;;1;;BALCON;COLEGIALES;13;-58.447627772916384;-34.574729413001812
MARTINEZ ENRIQUE GRAL.;1200;75.0;139000;1853.3;4;12;LATERAL;;;;SI;BALCON;COLEGIALES;13;-58.45775117329088;-34.575783363266154
MAURE;3300;65.0;118000;1815.4;3;0;CONTRAFRENTE;;;1;;BALCON;COLEGIALES;13;-58.44859836794835;-34.579576944473168
CONESA;900;52.0;76000;1461.5;3;30;CONTRAFRENTE;;;1;;;COLEGIALES;13;-58.449695348884632;-34.573720826954244
OLLEROS;3100;86.0;145000;1686.0;4;30;CONTRAFRENTE;;SI;2;;;COLEGIALES;13;-58.448110540238993;-34.577324268924755
FREIRE RAMON CAP. GRAL.;500;44.0;97000;2204.5;2;4;FRENTE;;;;;;COLEGIALES;13;-58.447142221534364;-34.577610509116418
DELGADO;600;42.0;68000;1619.0;2;35;CONTRAFRENTE;;;1;;;COLEGIALES;13;-58.450450205553018;-34.579760118296981
MATIENZO BENJAMINTTE.;3000;52.0;61000;1173.1;1;10;FRENTE;;;;;TERRAZA;COLEGIALES;13;-58.444639511035902;-34.577569507681197
ALVAREZ THOMAS;200;76.0;125000;1644.7;4;7;CONTRAFRENTE;;SI;;;TERRAZA;COLEGIALES;13;-58.446984442877351;-34.581928500418911
AVILES VIRREY;3800;161.0;149000;925.5;2;0;FRENTE;;SI;;;TERRAZA;VILLA ORTUZAR;15;-58.463579779224119;-34.577774314288604
ZAPIOLA;600;38.0;46000;1210.5;1;30;INTERNO;;;1;SI;PATIO;COLEGIALES;13;-58.447324923154333;-34.576331311080835
DUMONT SANTOS;3600;105.0;123900;1180.0;3;A ESTRENAR;CONTRAFRENTE;;;;;PATIO;CHACARITA;15;-58.448217298797665;-34.58425135031429
CONESA;700;50.0;77000;1540.0;2;60;FRENTE;;;1;;BALCON;COLEGIALES;13;-58.447627772916384;-34.574729413001812
ZAPIOLA;1000;60.0;84000;1400.0;3;30;FRENTE;;;1;;;COLEGIALES;13;-58.451821742007176;-34.574055423531519
DELGADO;500;46.0;67000;1456.5;2;45;CONTRAFRENTE;;;1;;;COLEGIALES;13;-58.449563470888094;-34.580188331058608
NEWBERY JORGE;3100;35.0;58500;1671.4;2;35;LATERAL;;;1;;;COLEGIALES;13;-58.446416777275154;-34.578031863861433
PALPA;3200;40.0;58000;1450.0;2;35;CONTRAFRENTE;;;1;;;COLEGIALES;13;-58.451625125695102;-34.576896142907245
ALVAREZ THOMAS;1200;41.0;56070;1367.6;1;A ESTRENAR;CONTRAFRENTE;;SI;1;;BALCON;COLEGIALES;13;-58.458506671646575;-34.578256350323805
ALVAREZ THOMAS;1200;41.0;55832;1361.8;1;A ESTRENAR;CONTRAFRENTE;;SI;1;;BALCON;COLEGIALES;13;-58.458506671646575;-34.578256350323805
ALVAREZ THOMAS;1200;33.0;45262;1371.6;1;A ESTRENAR;FRENTE;;SI;1;;BALCON;COLEGIALES;13;-58.458506671646575;-34.578256350323805
ALVAREZ THOMAS;1200;42.0;57316;1364.7;1;A ESTRENAR;FRENTE;;SI;1;;BALCON;COLEGIALES;13;-58.458506671646575;-34.578256350323805
GUEVARA;400;35.0;54000;1542.9;1;A ESTRENAR;FRENTE;;SI;1;;BALCON;CHACARITA;15;-58.450138306645698;-34.586833075967391
OLAGUER Y FELIU VIRREY;3400;62.0;97000;1564.5;3;29;FRENTE;;;1;;;COLEGIALES;13;-58.459042924386289;-34.575671575940049
AVILES VIRREY;3800;69.0;149000;2159.4;3;A ESTRENAR;FRENTE;;SI;2;SI;;VILLA ORTUZAR;15;-58.463579779224119;-34.577774314288604
NEWBERY JORGE;3300;64.0;125000;1953.1;3;0;FRENTE;;;1;SI;BALCON;COLEGIALES;13;-58.447624207909278;-34.580075939734044
ZAPATA;400;87.0;175000;2011.5;3;0;FRENTE;;SI;;;BALCON TERR;PALERMO;14;-58.441580263450746;-34.572982091780069
CONDE;900;62.0;87000;1403.2;3;0;FRENTE;;;;SI;BALCON;COLEGIALES;13;-58.451382869226748;-34.576869432606181
ARREDONDO VIRREY;3400;155.0;138900;896.1;5;0;FRENTE;;;2;;TERRAZA;COLEGIALES;13;-58.457938383611221;-34.575834986922999
FOREST;500;56.0;75900;1355.4;2;A ESTRENAR;;;;;SI;;CHACARITA;15;-58.452961078798566;-34.586061919643754
FOREST;500;84.0;112000;1333.3;3;A ESTRENAR;;SI;SI;2;SI;BALCON;CHACARITA;15;-58.452961078798566;-34.586061919643754
CHILE;2200;51.0;70000;1372.5;3;0;FRENTE;;;1;;PATIO;BALVANERA;3;-58.396042670700467;-34.617332551235386
MEXICO;1900;132.0;95000;719.7;6;0;FRENTE;;;3;;BALCON;BALVANERA;3;-58.393192606016498;-34.615655876353301
PASCO;100;32.0;42000;1312.5;1;60;CONTRAFRENTE;;;1;;;BALVANERA;3;-58.397635767225808;-34.610686924840046
MORENO;2100;150.0;85000;566.7;3;50;LATERAL;;;1;;TERRAZA;BALVANERA;3;-58.396126362626127;-34.612839242413763
JUNIN;200;34.0;40000;1176.5;2;60;FRENTE;;;1;;BALCON;BALVANERA;3;-58.396306581318953;-34.607146573323568
SARMIENTO;1900;23.0;39500;1717.4;1;40;INTERNO;;;;;;BALVANERA;3;-58.393703499770076;-34.605625131974129
MISIONES;300;170.0;96000;564.7;3;25;CONTRAFRENTE;;;1;SI;PATIO;BALVANERA;3;-58.404381580986595;-34.61340545136752
CHILE;2200;49.0;70000;1428.6;3;0;FRENTE;;;1;;PATIO;BALVANERA;3;-58.396042670700467;-34.617332551235386
RIVADAVIA;2300;41.0;65000;1585.4;2;34;LATERAL;;;;;BALCON;BALVANERA;3;-58.399080143092718;-34.60956133263219
SOLIS;300;105.0;123900;1180.0;4;80;CONTRAFRENTE;;;2;;;MONTSERRAT;1;-58.390520532005013;-34.612557351046988
CALLAO;100;80.0;125000;1562.5;3;50;FRENTE;;;1;;;SAN NICOLAS;1;-58.391868366322512;-34.608009245315181
RIVADAVIA;2000;115.0;148000;1287.0;4;80;;;;1;;BALCON;BALVANERA;3;-58.394870901050176;-34.609252671266219
YRIGOYEN HIPOLITO;1500;177.0;169000;954.8;5;0;CONTRAFRENTE;;;1;;PATIO;MONTSERRAT;1;-58.386973833950833;-34.609873332669572
HOMERO;300;37.0;49500;1337.8;1;A ESTRENAR;FRENTE;;;;;BALCON;VILLA LURO;10;-58.494530510183374;-34.640549812883314
HOMERO;300;42.0;62000;1476.2;;A ESTRENAR;CONTRAFRENTE;;;;;;VILLA LURO;10;-58.494530510183374;-34.640549812883314
HOMERO;300;55.0;78000;1418.2;;A ESTRENAR;CONTRAFRENTE;;;;;;VILLA LURO;10;-58.494530510183374;-34.640549812883314
HOMERO;300;70.0;98000;1400.0;;A ESTRENAR;FRENTE;;;;;;VILLA LURO;10;-58.494530510183374;-34.640549812883314
POLA;100;40.0;69800;1745.0;;A ESTRENAR;FRENTE;;;;;;LINIERS;9;-58.512867781128463;-34.640430494050499
LOPE DE VEGA;400;56.0;62000;1107.1;;45;CONTRAFRENTE;;;;;BALCON;VILLA LURO;10;-58.499997475423868;-34.633948197236407
MANZONI;100;78.0;140000;1794.9;;35;FRENTE;;;;;;VILLA LURO;10;-58.499392387685099;-34.638689823403979
DONIZETTI;100;74.0;80000;1081.1;;20;;;;2;;;VILLA LURO;10;-58.496479307896188;-34.638309723459194
DONIZETTI;100;95.0;87500;921.1;;12;FRENTE;;;2;;;VILLA LURO;10;-58.496479307896188;-34.638309723459194
BASUALDO;100;65.0;75000;1153.8;;35;FRENTE;;;;;;VILLA LURO;10;-58.505980840074315;-34.638867412928612
CASTRO EMILIO;4900;52.0;65000;1250.0;;A ESTRENAR;CONTRAFRENTE;;;;;;VILLA LURO;10;-58.493879644229146;-34.642815333323071
VIRGILIO;300;34.0;48900;1438.2;;40;CONTRAFRENTE;;;;;;VILLA LURO;10;-58.501214099844304;-34.635317819315226
LEOPARDI;100;80.0;92500;1156.3;;12;;;;2;;;VILLA LURO;10;-58.49795294614578;-34.638523586702306
GONZALEZ ELPIDIO;5300;56.0;64000;1142.9;;A ESTRENAR;FRENTE;;;;;;VILLA LURO;10;-58.509393157229844;-34.627561610410808
DONIZETTI;100;55.0;72000;1309.1;;15;FRENTE;;;;;;VILLA LURO;10;-58.496479307896188;-34.638309723459194
YERBAL;5900;49.0;53000;1081.6;;40;;;;;;;VILLA LURO;10;-58.508962364169612;-34.637746128248516
RIVADAVIA;10300;64.0;90000;1406.3;;A ESTRENAR;FRENTE;;;;;;VILLA LURO;10;-58.508700806998462;-34.638743965633502
SAENZ VALIENTE ANSELMO;100;35.0;48000;1371.4;;25;;;;;;;VILLA LURO;10;-58.510149128573403;-34.638114550616812
HOMERO;300;39.0;58000;1487.2;;9;;;;;SI;;VILLA LURO;10;-58.494530510183374;-34.640549812883314
RIVADAVIA;10700;47.0;74500;1585.1;;50;FRENTE;;;;SI;;LINIERS;9;-58.514258637689565;-34.639111566107097
MORETO;300;58.0;75000;1293.1;;10;FRENTE;;;;;;VILLA LURO;10;-58.490133780768893;-34.639971975814106
GARCIA DE COSSIO;6100;77.0;80000;1039.0;;10;FRENTE;;;;;BALCON;LINIERS;9;-58.513299883540981;-34.643999379097544
ALBARIÑO;400;81.0;130000;1604.9;;A ESTRENAR;FRENTE;;;;;;LINIERS;9;-58.506960906727123;-34.642414382043981
YERBAL;6100;47.0;62000;1319.1;;50;FRENTE;;;;;;LINIERS;9;-58.511690653015371;-34.63820794817584
