CALLE;NUMERO;M2;DOLARES;U_S_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
MANSO JUANA;1100;268.0;1250000;4664.2;3;0;;SI;SI;2;SI;;PUERTO MADERO;1;-58.362519406266621;-34.61052382383366
NICARAGUA;6000;133.0;620000;4661.7;4;0;;;SI;;;;PALERMO;14;-58.437665772604959;-34.578592474495032
EYLE PETRONA;400;174.0;810000;4655.2;2;0;;;;;;;PUERTO MADERO;1;-58.362272771742816;-34.614690106150597
CORONADO, MARTIN;3200;127.0;590000;4645.7;3;19;;;SI;;SI;;PALERMO;14;-58.402812983834622;-34.576882523064704
LYNCH;400;151.0;700000;4635.8;3;2;;;SI;;;;PUERTO MADERO;1;-58.362854927086254;-34.609307604332443
JUNCAL;3200;123.0;570000;4634.1;4;12;;;SI;;SI;SI;PALERMO;14;-58.409942970040177;-34.585697745823481
PAINE AIME;1500;80.0;370000;4625.0;2;0;;;SI;2;;;PUERTO MADERO;1;-58.361041094050059;-34.614704878838189
REPUBLICA DE ESLOVENIA;1800;93.0;430000;4623.7;4;0;;;;;;;PALERMO;14;-58.433310117336781;-34.569467495926368
HUMBOLDT;2400;77.0;356000;4623.4;2;0;;;;;;;PALERMO;14;-58.42913038531907;-34.579220691730065
LIBERTAD;1500;277.0;1280000;4620.9;5;45;;SI;SI;;;BALCON;RETIRO;1;-58.384194096937861;-34.590869645104817
ARROYO;800;170.0;785000;4617.6;4;60;;;;2;;SI;RETIRO;1;-58.378573924853612;-34.592348420389982
GUEMES, MACACHA;300;184.1;850000;4617.1;3;1;;;;;;SI;PUERTO MADERO;1;-58.363324293565142;-34.605217853712709
ECHEVERRIA;1800;380.0;1750000;4605.3;5;16;;SI;SI;;SI;BALCON;BELGRANO;13;-58.450165506345037;-34.559771430744519
LYNCH MARTA;500;139.0;640000;4604.3;3;0;;;SI;;;;PUERTO MADERO;1;-58.362202716203051;-34.609260360703594
LYNCH;500;139.0;640000;4604.3;3;2;;;;;;;PUERTO MADERO;1;-58.362202716203051;-34.609260360703594
ARENALES;1700;25.0;115000;4600.0;1;1;;;;SI;;;RECOLETA;2;-58.392022068300591;-34.595062197224436
SAN BENITO DE PALERMO;1600;45.0;206960;4599.1;2;0;;;;;;;PALERMO;14;-58.432242686963882;-34.567556012839901
DEL LIBERTADOR;7000;272.0;1250000;4595.6;4;0;;;;5;;;NUÑEZ;13;-58.455840625139146;-34.548149652042305
ECHEVERRIA;1300;123.0;565000;4593.5;3;2;;;SI;;;;BELGRANO;13;-58.444588223411785;-34.556440880394952
PACHECO DE MELO, JOSE ANDRES;2000;85.0;390000;4588.2;3;0;;;SI;;SI;;RECOLETA;2;-58.395036665658118;-34.59102815005938
ZARRAGA;3300;40.0;183500;4587.5;3;0;;;;;;;COLEGIALES;13;-58.460539701455325;-34.573964547664836
MANSO JUANA;1100;60.0;275000;4583.3;2;0;;;SI;;;;PUERTO MADERO;1;-58.362519406266621;-34.61052382383366
FRAY JUSTO SANTAMARIA DE ORO;2800;70.0;320000;4571.4;3;0;;;;;;;PALERMO;14;-58.421375573748335;-34.575860036523345
MANSO JUANA;100;156.0;713000;4570.5;3;0;;;;2;;;PUERTO MADERO;1;-58.363841111279562;-34.598945806416268
ALVEAR;1500;128.0;585000;4570.3;3;2;;;;2;;;RETIRO;1;-58.384999659250823;-34.590569578926271
GELLY Y OBES, GRAL.;2200;252.0;1150000;4563.5;3;80;;;;2;SI;SI;RECOLETA;2;-58.39710869871103;-34.586760206772929
DEL LIBERTADOR;7000;285.0;1300000;4561.4;4;0;;;SI;;;SI;NUÑEZ;13;-58.455840625139146;-34.548149652042305
BILLINGHURST;2500;215.0;980000;4558.1;4;60;;;SI;2;SI;;PALERMO;14;-58.404162753063581;-34.58336991791672
ALVEAR;1700;110.0;500000;4545.5;3;65;;;SI;;;SI;RECOLETA;2;-58.387105401107931;-34.589195151741734
RIOBAMBA;1200;198.0;900000;4545.5;4;2;;;;2;;;RECOLETA;2;-58.394669442470125;-34.594710834740972
PAINE AIME;1500;130.0;590000;4538.5;3;0;;;SI;3;;;PUERTO MADERO;1;-58.361041094050059;-34.614704878838189
MANSO JUANA;600;173.0;785000;4537.6;3;0;;;;;;;PUERTO MADERO;1;-58.363297536342486;-34.603979337537631
FIGUEROA ALCORTA, PRES.;3000;75.0;340000;4533.3;3;0;;;;;;;PALERMO;14;-58.398187633706669;-34.580823702949303
MANSO JUANA;1100;137.0;620000;4525.5;3;0;;;SI;;;;PUERTO MADERO;1;-58.362519406266621;-34.61052382383366
FRAY JUSTO SANTAMARIA DE ORO;2700;134.0;606100;4523.1;4;0;;;;;;SI;PALERMO;14;-58.422725132487649;-34.57728680813856
COSSENTTINI, OLGA;100;157.0;710000;4522.3;3;0;;;;;;;PUERTO MADERO;1;-58.364822714556603;-34.599007202118997
FITZ ROY;1500;33.0;149204;4521.3;2;0;;;;;;;PALERMO;14;-58.438253756490447;-34.585659552818171
HUMBOLDT;2000;332.0;1500000;4518.1;0;0;;;;;;;PALERMO;14;-58.432705173660089;-34.582340346368234
DEL LIBERTADOR;7800;62.0;280000;4516.1;0;0;;;;;;;NUÑEZ;13;-58.462087959678136;-34.542795813586544
LA PAMPA;900;175.0;790000;4514.3;4;0;;;SI;3;;;BELGRANO;13;-58.438458735317845;-34.555673383026637
BERUTI;3000;72.0;325000;4513.9;3;0;;;SI;;;;RECOLETA;2;-58.406378498178327;-34.589779523186465
MANSO JUANA;1100;174.0;785000;4511.5;2;0;;;;;SI;;PUERTO MADERO;1;-58.362519406266621;-34.61052382383366
MONTEVIDEO;1200;93.1;420000;4511.3;3;70;;;;;SI;;RECOLETA;2;-58.389950806250383;-34.595788386412288
DEL LIBERTADOR;5200;153.0;690000;4509.8;0;0;;;;;;;PALERMO;14;-58.439542690278515;-34.562811311264639
DEL LIBERTADOR;2400;344.0;1550000;4505.8;5;0;;SI;SI;5;SI;BALCON;PALERMO;14;-58.405673983338801;-34.579881371622399
MANSO JUANA;1100;91.0;410000;4505.5;3;0;;;SI;;SI;;PUERTO MADERO;1;-58.362519406266621;-34.61052382383366
DEL LIBERTADOR;2400;400.0;1800100;4500.3;6;22;;SI;SI;;SI;;PALERMO;14;-58.405673983338801;-34.579881371622399
ARENALES;1700;30.0;135000;4500.0;1;1;;;;SI;;;RECOLETA;2;-58.392022068300591;-34.595062197224436
GRAMAJO GUTIERREZ, ALFREDO;3900;30.0;135000;4500.0;0;15;;;;;;;NUEVA POMPEYA;4;-58.412202167938325;-34.652181967497945
GUTIERREZ, JUAN MARIA;3900;30.0;135000;4500.0;2;15;;;;;;;PALERMO;14;-58.414506450602119;-34.580681162718484
NICARAGUA;6000;60.0;270000;4500.0;0;0;;;;;;;PALERMO;14;-58.437665772604959;-34.578592474495032
GELLY Y OBES, GRAL.;2200;356.0;1600000;4494.4;5;50;;;SI;;;;RECOLETA;2;-58.39710869871103;-34.586760206772929
ALVEAR;1800;178.0;800000;4494.4;3;60;;;SI;;SI;SI;RECOLETA;2;-58.388189766254854;-34.588484201923244
ECHEVERRIA;1800;490.0;2200000;4489.8;0;20;;SI;;;;;BELGRANO;13;-58.450165506345037;-34.559771430744519
GUEMES, MACACHA;300;165.0;740000;4484.8;3;0;;;;2;SI;SI;PUERTO MADERO;1;-58.363324293565142;-34.605217853712709
GODOY CRUZ;3000;145.0;650000;4482.8;2;15;;;SI;;SI;BALCON;PALERMO;14;-58.423370889202758;-34.576848887799748
MANSO JUANA;100;92.0;412000;4478.3;3;0;;;;2;SI;;PUERTO MADERO;1;-58.363841111279562;-34.598945806416268
JUNCAL;3200;268.0;1200000;4477.6;0;15;;;;;;;PALERMO;14;-58.409942970040177;-34.585697745823481
ARCOS;1700;67.0;300000;4477.6;3;0;;;;;;;BELGRANO;13;-58.450723054899186;-34.564239457300992
LYNCH;400;190.0;850000;4473.7;4;1;;;;;;;PUERTO MADERO;1;-58.362854927086254;-34.609307604332443
BERUTI;3300;123.0;550000;4471.5;0;0;;;;;;;PALERMO;14;-58.409124597842798;-34.587673779187242
ALVEAR;1500;264.0;1180000;4469.7;0;0;;SI;SI;3;;;RETIRO;1;-58.384999659250823;-34.590569578926271
PAINE AIME;1300;141.0;630000;4468.1;3;0;;;;4;;;PUERTO MADERO;1;-58.36125784614083;-34.612724002885493
VERA PENALOZA, ROSARIO;300;65.0;290000;4461.5;2;0;;;;2;;;PUERTO MADERO;1;-58.362856062556794;-34.61757540665868
PAGANO, JOSE LEON;2600;24.0;107000;4458.3;1;70;;;;SI;;;RECOLETA;2;-58.399115133449655;-34.584388589265338
GUEMES;3300;83.0;370000;4457.8;3;4;;;SI;2;SI;BALCON;RECOLETA;2;-58.41127310318516;-34.590466896839317
VERA PENALOZA, ROSARIO;500;79.0;352000;4455.7;3;0;;;SI;;;;PUERTO MADERO;1;-58.360860826632063;-34.617738607146016
VILLAFLOR, AZUCENA;600;200.0;890000;4450.0;3;0;;;SI;;;;PUERTO MADERO;1;-58.360373568148454;-34.611850091594832
DEL LIBERTADOR;1100;135.0;600000;4444.4;5;31;;;SI;2;;SI;RECOLETA;2;-58.387475874842885;-34.586043209134615
11 DE SEPTIEMBRE DE 1888;900;153.0;680000;4444.4;4;0;;;2;2;;SI;PALERMO;14;-58.441320686141552;-34.56948992392433
PACHECO DE MELO, JOSE ANDRES;2400;45.0;200000;4444.4;2;0;;;SI;SI;;;RECOLETA;2;-58.397697881956397;-34.588403468196461
LYNCH;400;315.0;1400000;4444.4;3;0;;;;;;;PUERTO MADERO;1;-58.362854927086254;-34.609307604332443
CONGRESO;5900;45.5;201900;4437.4;2;0;;;;;;;VILLA URQUIZA;12;-58.499467851290042;-34.574812931259878
CAMPOS, LUIS M.;50;55.0;244000;4436.4;2;0;;;SI;2;SI;;PALERMO;14;-58.429087745303633;-34.576567924271714
CAMPOS, LUIS M.;100;55.0;244000;4436.4;2;0;;;SI;2;;;PALERMO;14;-58.429991305509255;-34.576150517747244
SEGUI, JUAN FRANCISCO;4400;327.0;1450000;4434.3;4;21;;;SI;;;SI;PALERMO;14;-58.418856179752353;-34.574691968928853
GELLY Y OBES, GRAL.;2200;140.0;620000;4428.6;3;28;;;;2;;;RECOLETA;2;-58.39710869871103;-34.586760206772929
DEL LIBERTADOR;300;271.0;1200000;4428.0;4;15;;SI;SI;3;;;RETIRO;1;-58.377939018695479;-34.591199600447474
LIBERTAD;1300;294.0;1300000;4421.8;0;45;;SI;SI;3;SI;;RETIRO;1;-58.384606961497269;-34.592825965977468
FIGUEROA ALCORTA, PRES.;3100;223.0;985000;4417.0;5;35;;;SI;3;SI;BALCON;PALERMO;14;-58.400298242171772;-34.579768253472807
ALVEAR, MARCELO T. DE;1100;317.0;1400000;4416.4;5;0;;;;;;;RETIRO;1;-58.382291902533403;-34.596635911533632
GURRUCHAGA;400;34.0;150000;4411.8;2;0;;;SI;SI;;;VILLA CRESPO;15;-58.44286978678619;-34.598030610907031
DEL LIBERTADOR;2400;340.0;1500000;4411.8;0;0;;;SI;;;;PALERMO;14;-58.405673983338801;-34.579881371622399
JUNCAL;3100;220.0;970000;4409.1;4;20;;;SI;3;SI;BALCON;PALERMO;14;-58.408408223646944;-34.58666355357829
RUGGIERI, SILVIO L.;30000;110.0;485000;4409.1;3;0;;;SI;;SI;;PALERMO;14;-58.406477579024155;-34.579113570274536
CALLAO;700;50.0;220000;4400.0;2;0;;;SI;SI;;BALCON TERRAZA;BALVANERA;3;-58.392927678673757;-34.600828743301307
QUINTANA, MANUEL, PRES.;500;250.0;1100000;4400.0;3;40;;;SI;2;SI;SI;RECOLETA;2;-58.390058626510225;-34.5884385173756
QUINTANA;500;250.0;1100000;4400.0;0;40;;;SI;2;SI;;RECOLETA;2;-58.390058626510225;-34.5884385173756
ALVEAR;1900;239.0;1050000;4393.3;5;40;;;SI;;SI;;RECOLETA;2;-58.38927416675218;-34.587773218406141
MANSO JUANA;400;107.0;470000;4392.5;3;3;;;SI;3;;;PUERTO MADERO;1;-58.363512604547523;-34.601950439769823
LANTERI JULIETA;1300;164.0;720000;4390.2;3;0;;;SI;;;;PUERTO MADERO;1;-58.359339419331164;-34.613251226505717
NICARAGUA;6000;90.0;395000;4388.9;3;0;;;SI;;;;PALERMO;14;-58.437665772604959;-34.578592474495032
FLORIDA;1000;180.0;790000;4388.9;4;75;;;;2;;;RETIRO;1;-58.375397036875199;-34.596035171901072
GUEMES, MACACHA;300;98.0;430000;4387.8;2;0;;;;;;;PUERTO MADERO;1;-58.363324293565142;-34.605217853712709
PARERA;100;244.0;1070000;4385.2;5;0;;;;;;;RETIRO;1;-58.38612876341498;-34.591403237311795
CERVIÑO;4600;143.0;627000;4384.6;4;0;;;SI;;;SI;PALERMO;14;-58.422363336520483;-34.575635526970466
LANTERI JULIETA;1300;194.0;850000;4381.4;4;0;;;SI;;;;PUERTO MADERO;1;-58.359339419331164;-34.613251226505717
FRAY JUSTO SANTAMARIA DE ORO;2700;196.0;858400;4379.6;4;0;;;;;;SI;PALERMO;14;-58.422725132487649;-34.57728680813856
SALOTTI MARTHA;400;80.0;350000;4375.0;1;0;;;;;;;PUERTO MADERO;1;-58.362417175564133;-34.613363706436196
DEL LIBERTADOR;5200;240.0;1050000;4375.0;0;0;;;;;;;PALERMO;14;-58.439542690278515;-34.562811311264639
VILLAFLOR, AZUCENA;400;135.0;590000;4370.4;3;0;;;SI;;SI;;PUERTO MADERO;1;-58.362565775112294;-34.612007109882278
VILLAFLOR, AZUCENA;600;119.0;520000;4369.7;2;8;;;;;;;PUERTO MADERO;1;-58.360373568148454;-34.611850091594832
COSSENTTINI, OLGA;1100;71.0;310000;4366.2;2;0;;;;;;;PUERTO MADERO;1;-58.363352525368491;-34.610530627883826
CALLAO;1600;401.0;1750000;4364.1;5;60;;SI;SI;4;SI;PATIO;RECOLETA;2;-58.391064479989886;-34.590814709027072
PUEYRREDON;1700;55.0;240000;4363.6;2;0;;;;2;SI;;RECOLETA;2;-58.401186108369934;-34.591519294092883
DEL LIBERTADOR;4800;195.0;850000;4359.0;0;1;;;;;;;PALERMO;14;-58.434488627608275;-34.565010513462219
COSSENTTINI, OLGA;100;149.0;648843;4354.7;3;0;;;;;;SI;PUERTO MADERO;1;-58.364822714556603;-34.599007202118997
GUATEMALA;4500;84.0;365000;4345.2;3;3;;;SI;;;;PALERMO;14;-58.422651009654182;-34.587942330982457
BAEZ;300;38.0;165000;4342.1;2;0;;;;;;;PALERMO;14;-58.4312355102685;-34.572172198221125
MANSO JUANA;500;129.0;560000;4341.1;3;2;;;SI;;;;PUERTO MADERO;1;-58.363380430169364;-34.60315895222157
GELLY Y OBES, GRAL.;3500;113.0;490000;4336.3;0;25;;;;;;;PALERMO;14;-58.406175062069842;-34.576264015829544
DIAZ, CNEL.;1700;30.0;130000;4333.3;1;1;;;;SI;SI;;PALERMO;14;-58.412606840736657;-34.591771822586011
MANSO JUANA;1300;166.0;719000;4331.3;4;0;;;;;SI;;PUERTO MADERO;1;-58.362104909309615;-34.612786789768464
NEWBERY, JORGE;1800;38.0;164400;4326.3;1;0;;;;SI;;;PALERMO;14;-58.435423421948052;-34.568234220835727
SCHIAFFINO, EDUARDO;2000;370.0;1600000;4324.3;5;50;;;SI;5;SI;BALCON;RECOLETA;2;-58.389748535007236;-34.587257270139361
MANSO JUANA;1100;185.0;800000;4324.3;3;0;;;SI;;;;PUERTO MADERO;1;-58.362519406266621;-34.61052382383366
LAPRIDA;2100;88.0;380000;4318.2;3;0;;;SI;;;;RECOLETA;2;-58.3992874839333;-34.58709495914961
DEL LIBERTADOR;2600;82.0;353000;4304.9;2;45;;;SI;;SI;SI;PALERMO;14;-58.406965874874743;-34.578832593436132
PUEYRREDON;1700;46.0;198000;4304.3;2;0;;;;;;;RECOLETA;2;-58.401186108369934;-34.591519294092883
FIGUEROA ALCORTA, PRES.;3600;93.0;400000;4301.1;3;30;;;SI;;;;PALERMO;14;-58.406717668230328;-34.575320405718735
BULNES;700;50.0;215000;4300.0;3;0;;;;;;;ALMAGRO;5;-58.418195479729889;-34.603464429897606
VILLAFLOR, AZUCENA;500;135.0;580000;4296.3;3;0;;;;;;;PUERTO MADERO;1;-58.36153181786505;-34.611929150955206
CUBA;3500;56.0;240000;4285.7;0;0;;;;2;;;NUÑEZ;13;-58.465655444496917;-34.548808675917876
MANSO JUANA;300;70.0;300000;4285.7;2;0;;;SI;;;;PUERTO MADERO;1;-58.363619957445728;-34.600968559913198
FRAY JUSTO SANTAMARIA DE ORO;2200;35.0;150000;4285.7;2;0;;;;;;;PALERMO;14;-58.427314527260108;-34.58233614050409
CIUDAD DE LA PAZ;200;35.0;149863;4281.8;2;0;;;;;;;PALERMO;14;-58.440342594831513;-34.575310468621929
REPUBLICA ARABE-SIRIA;3000;82.0;350000;4268.3;0;0;;;;;;;PALERMO;14;-58.413764006167519;-34.580775234222116
ARENALES;1100;30.0;128000;4266.7;2;76;;;;;;;RETIRO;1;-58.382446624919353;-34.594134901729461
COSSENTTINI, OLGA;1100;106.0;452200;4266.0;0;0;;;SI;3;;;PUERTO MADERO;1;-58.363352525368491;-34.610530627883826
FITZ ROY;1500;33.0;140639;4261.8;2;0;;;;;;;PALERMO;14;-58.438253756490447;-34.585659552818171
KENNEDY, JOHN FITGERALD;2900;277.0;1180000;4259.9;0;60;;;SI;;;BALCON;PALERMO;14;-58.41958104974902;-34.575451828442219
DEALESSI, PIERINA;500;171.0;727650;4255.3;4;1;;;;3;;;PUERTO MADERO;1;-58.364536641480008;-34.603234149411769
ARENALES;1800;20.0;85000;4250.0;1;50;;;;SI;;;RECOLETA;2;-58.393182894034574;-34.59497189626844
UGARTECHE;3100;160.0;680000;4250.0;4;0;;;SI;;;SI;PALERMO;14;-58.411993027464369;-34.580349544332236
RODRIGUEZ PEÑA;2000;40.0;170000;4250.0;2;0;;;;SI;;;RECOLETA;2;-58.386222867404911;-34.588040925301051
COSSENTTINI, OLGA;1100;60.0;255000;4250.0;2;0;;;;;;;PUERTO MADERO;1;-58.363352525368491;-34.610530627883826
LYNCH;500;200.0;850000;4250.0;4;0;;;;;;SI;PUERTO MADERO;1;-58.362202716203051;-34.609260360703594
HUMBOLDT;2400;42.0;178500;4250.0;2;0;;;;;;;PALERMO;14;-58.42913038531907;-34.579220691730065
DUMONT, SANTOS;2300;53.0;225000;4245.3;0;0;;;SI;;;;PALERMO;14;-58.43772904497736;-34.57265593127682
GUIDO;1900;41.0;174000;4243.9;2;0;;;;SI;;;RECOLETA;2;-58.391044851149829;-34.589320530336742
FITZ ROY;1900;112.0;475000;4241.1;3;0;;;SI;3;;;PALERMO;14;-58.434777173707943;-34.582619928418623
LAS HERAS, Gral.;3300;50.0;212000;4240.0;3;0;;;;SI;SI;;PALERMO;14;-58.407244208190264;-34.583291670504586
ALVEAR;1500;210.0;890000;4238.1;4;0;;;SI;;;SI;RETIRO;1;-58.384999659250823;-34.590569578926271
MEDRANO;1900;36.0;152500;4236.1;0;0;;;;;;;PALERMO;14;-58.417855444642434;-34.589621954189198
LAPRIDA;2100;120.0;508000;4233.3;4;0;;;SI;2;;;RECOLETA;2;-58.3992874839333;-34.58709495914961
COSSENTTINI, OLGA;1100;78.0;330000;4230.8;2;2;;;SI;;;;PUERTO MADERO;1;-58.363352525368491;-34.610530627883826
SALOTTI MARTHA;400;260.0;1100000;4230.8;4;0;;;;;;;PUERTO MADERO;1;-58.362417175564133;-34.613363706436196
CAMPOS, LUIS M.;100;116.0;490000;4224.1;0;0;;;;;;;PALERMO;14;-58.429991305509255;-34.576150517747244
CAMPOS, LUIS M.;50;116.0;490000;4224.1;4;0;;;;;;;PALERMO;14;-58.429208465156812;-34.576659102123763
MANSILLA, LUCIO NORBERTO, GRAL.;2600;45.0;190000;4222.2;2;0;;;;SI;SI;;RECOLETA;2;-58.404608322140426;-34.596068324847217
ALVEAR;1500;320.0;1350000;4218.8;0;0;;SI;SI;4;SI;BALCON TERRAZA;RETIRO;1;-58.384999659250823;-34.590569578926271
GUEVARA;300;204.0;860000;4215.7;5;0;;;;;SI;SI;CHACARITA;15;-58.449194575297902;-34.587521816331119
ALVEAR, MARCELO T. DE;1400;70.0;295000;4214.3;3;0;;;SI;SI;SI;;RETIRO;1;-58.387043330592789;-34.597190546370982
FRAY JUSTO SANTAMARIA DE ORO;2700;70.0;295000;4214.3;3;0;;;SI;;;;PALERMO;14;-58.422725132487649;-34.57728680813856
NEWBERY, JORGE;1800;42.0;177000;4214.3;2;0;;;;;;;PALERMO;14;-58.435423421948052;-34.568234220835727
COCHABAMBA;200;33.0;139000;4212.1;3;70;;;;;;;SAN TELMO;1;-58.368136702866174;-34.622945514354527
RIOBAMBA;400;38.0;160000;4210.5;1;0;;;;SI;;BALCON TERRAZA;BALVANERA;3;-58.394020334524072;-34.604480111826547
O'HIGGINS;1300;380.0;1600000;4210.5;0;26;;;;;;;PALERMO;14;-58.446843882646007;-34.566956380423505
AUSTRIA;2500;38.0;160000;4210.5;2;0;;;;;;;RECOLETA;2;-58.400070325409359;-34.584949452412914
ALVEAR;1500;309.0;1300000;4207.1;5;40;;SI;SI;3;SI;BALCON;RETIRO;1;-58.384999659250823;-34.590569578926271
SUCRE, ANTONIO JOSE de, Mcal.;800;340.0;1430000;4205.9;0;0;;;;;;;BELGRANO;13;-58.438190063005756;-34.554066111576972
BONPLAND;2200;50.0;210000;4200.0;2;0;;;SI;;;;PALERMO;14;-58.433109387056021;-34.579461496820599
GUEMES;3300;90.0;378000;4200.0;3;2;;;SI;3;SI;;RECOLETA;2;-58.41127310318516;-34.590466896839317
MANSO JUANA;1600;75.0;315000;4200.0;3;10;;;SI;;;;PUERTO MADERO;1;-58.361733029540957;-34.616088622078593
GARCIA, TEODORO;1700;200.0;840000;4200.0;4;30;;;;;;;PALERMO;14;-58.439708286032939;-34.56311539141705
CABRERA, JOSE A.;3900;40.0;168000;4200.0;0;0;;;;;;;PALERMO;14;-58.421485452561519;-34.596571201450551
ALVEAR;1700;262.0;1100000;4198.5;4;40;;SI;;2;SI;BALCON TERRAZA;RECOLETA;2;-58.387105401107931;-34.589195151741734
DIAZ, CNEL.;2700;298.0;1250000;4194.6;5;35;;SI;SI;3;SI;BALCON;PALERMO;14;-58.405344777082377;-34.581531033523568
QUINTANA, MANUEL, PRES.;200;310.0;1300000;4193.5;4;15;;SI;SI;3;SI;BALCON;RETIRO;1;-58.387009527767731;-34.590892270110857
QUINTANA;200;310.0;1300000;4193.5;0;15;;SI;SI;3;SI;BALCON;RETIRO;1;-58.387009527767731;-34.590892270110857
ARCE;200;62.0;260000;4193.5;3;0;;;;;;;PALERMO;14;-58.429404301044592;-34.571779947456719
PAREJA;4200;92.0;385000;4184.8;4;2;;;SI;;;BALCON;VILLA DEVOTO;11;-58.514903330715192;-34.600073446626126
SAN MARTIN DE TOURS;3100;214.0;895064;4182.5;0;0;;;SI;;SI;BALCON;PALERMO;14;-58.403081348214023;-34.576646824391901
AGUADO, ALEJANDRO M. DE;2800;263.0;1100000;4182.5;3;60;;;;;SI;;PALERMO;14;-58.40172353866388;-34.580021427506601
VILLAFLOR, AZUCENA;500;165.0;690000;4181.8;3;0;;;;;SI;;PUERTO MADERO;1;-58.36153181786505;-34.611929150955206
VERA;900;30.0;125000;4166.7;2;A ESTRENAR;;;SI;;;;VILLA CRESPO;15;-58.441155695818587;-34.595556485456626
MANSO JUANA;600;60.0;250000;4166.7;2;0;;;;;;;PUERTO MADERO;1;-58.363297536342486;-34.603979337537631
GUATEMALA;4700;120.0;500000;4166.7;4;0;;;SI;3;SI;;PALERMO;14;-58.424595914169437;-34.58641267054589
AGOTE, LUIS DR.;2400;180.0;750000;4166.7;5;5;;;SI;;SI;SI;RECOLETA;2;-58.395567278905929;-34.585899634282818
ALVEAR;1800;120.0;500000;4166.7;3;9;;;SI;;;SI;RECOLETA;2;-58.388189766254854;-34.588484201923244
JUSTO, JUAN B.;1100;78.0;325000;4166.7;3;0;;;SI;;;;PALERMO;14;-58.43056763299596;-34.582471059997488
LAS HERAS, GRAL.;3900;312.0;1300000;4166.7;5;20;;;;3;;;PALERMO;14;-58.414200626299341;-34.581888871659629
CAMPOS, LUIS M.;50;72.0;300000;4166.7;3;0;;;;;SI;;PALERMO;14;-58.429208465156812;-34.576659102123763
CAMPOS, LUIS M.;100;72.0;300000;4166.7;0;0;;;;;;;PALERMO;14;-58.429991305509255;-34.576150517747244
DEL LIBERTADOR;4800;197.0;820000;4162.4;0;3;;;;;;;PALERMO;14;-58.434488627608275;-34.565010513462219
RODRIGUEZ PEÑA;1700;37.0;154000;4162.2;1;0;;;SI;SI;SI;;RECOLETA;2;-58.389055693740993;-34.590755334209298
CARRANZA, ANGEL JUSTINIANO;1700;80.0;332400;4155.0;2;0;;;SI;;SI;;PALERMO;14;-58.438500763179746;-34.582477641959073
MONTAÑESES;3100;142.0;590000;4154.9;0;1;;;;4;;;NUÑEZ;13;-58.456839402506688;-34.548620835983627
MONTEVIDEO;200;58.0;240703;4150.1;2;0;;;;;;;SAN NICOLAS;1;-58.389471011585108;-34.606638441447487
CASTEX;3300;40.0;166000;4150.0;2;0;;;SI;;;;PALERMO;14;-58.4047437733104;-34.57874413433106
LYNCH MARTA;400;188.0;780000;4148.9;3;0;;;SI;;;;PUERTO MADERO;1;-58.362854927086254;-34.609307604332443
LYNCH;400;188.0;780000;4148.9;3;0;;;SI;;;;PUERTO MADERO;1;-58.362854927086254;-34.609307604332443
GALILEO;2400;217.0;900000;4147.5;3;50;;;SI;2;;;RECOLETA;2;-58.398938239800572;-34.58591404171964
SOLDADO DE LA INDEPENDENCIA;800;48.0;199000;4145.8;2;0;;;;;;;PALERMO;14;-58.434925822267061;-34.567436507681208
FIGUEROA ALCORTA, PRES.;3000;193.0;800000;4145.1;3;40;;;SI;2;SI;;PALERMO;14;-58.398187633706669;-34.580823702949303
SAN MARTIN DE TOURS;280;210.0;870000;4142.9;4;30;;;;2;;;PALERMO;14;-58.405802663294331;-34.579540309476968
BONPLAND;1400;43.0;178000;4139.5;2;0;;;SI;;;;PALERMO;14;-58.44051539978215;-34.585917934953159
DIAZ, CNEL.;2600;145.0;600000;4137.9;4;30;;;SI;;SI;SI;PALERMO;14;-58.405745663857559;-34.582313031553355
HUMBOLDT;2400;40.0;165500;4137.5;2;0;;;;;;;PALERMO;14;-58.42913038531907;-34.579220691730065
CALLAO;1600;399.0;1650000;4135.3;0;0;;SI;SI;3;SI;BALCON;RECOLETA;2;-58.391064479989886;-34.590814709027072
VILLAFLOR, AZUCENA;600;237.0;980000;4135.0;4;2;;;SI;;;;PUERTO MADERO;1;-58.360373568148454;-34.611850091594832
BERUTI;3000;60.0;248000;4133.3;2;0;;;SI;SI;;;RECOLETA;2;-58.406378498178327;-34.589779523186465
SCALABRINI ORTIZ, RAUL;3500;92.0;380000;4130.4;3;45;;;SI;;;SI;PALERMO;14;-58.406987503958533;-34.575603248411255
MANSO JUANA;1100;109.0;450000;4128.4;2;2;;;SI;;;;PUERTO MADERO;1;-58.362519406266621;-34.61052382383366
NICARAGUA;6000;80.0;330000;4125.0;3;0;;;SI;;;;PALERMO;14;-58.437665772604959;-34.578592474495032
GUEMES;3300;80.0;330000;4125.0;3;0;;;SI;;;;RECOLETA;2;-58.41127310318516;-34.590466896839317
SANCHEZ DE BUSTAMANTE;2200;40.0;165000;4125.0;2;0;;;;SI;SI;;RECOLETA;2;-58.405618308413153;-34.587089248326073
DEL LIBERTADOR;2300;193.0;795000;4119.2;4;90;;;SI;;;SI;PALERMO;14;-58.404733929436539;-34.580634927493477
